"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.696416661E-3,-8.197403412E0,-5.460195465E0,-5.179229736E-2
1.264141667E-2,-8.164172516E0,-5.430706787E0,1.122665405E-2
2.258541666E-2,-8.122708740E0,-5.407804413E0,4.580474854E-2
3.253041666E-2,-8.108488312E0,-5.430856476E0,7.798782349E-2
4.247441667E-2,-8.135282593E0,-5.452561340E0,7.993377686E-2
5.241941666E-2,-8.188122711E0,-5.480852509E0,6.616241455E-2
6.236441666E-2,-8.227790222E0,-5.507347412E0,2.335144043E-2
7.230841667E-2,-8.240813141E0,-5.525310059E0,-2.649490356E-2
8.225341667E-2,-8.236621857E0,-5.520819397E0,-4.505630493E-2
9.219741666E-2,-8.217461700E0,-5.471871185E0,-2.095642090E-3
1.021424167E-1,-8.187074890E0,-5.410199432E0,9.789642334E-2
1.120864167E-1,-8.145611115E0,-5.337151337E0,1.974394226E-1
1.220314167E-1,-8.151598663E0,-5.260361023E0,2.323168945E-1
1.319764167E-1,-8.182584229E0,-5.221292267E0,1.965412903E-1
1.419204167E-1,-8.192763062E0,-5.255121918E0,1.323248291E-1
1.518654167E-1,-8.196505280E0,-5.332510986E0,6.167175293E-2
1.618062083E-1,-8.243806915E0,-5.355712738E0,6.286926270E-3
1.717512083E-1,-8.299491119E0,-5.371130676E0,3.891906738E-2
1.816952083E-1,-8.340356140E0,-5.403164062E0,1.137634277E-1
1.916402083E-1,-8.358019409E0,-5.432503052E0,1.823208618E-1
2.015852083E-1,-8.287516022E0,-5.485043793E0,2.176473999E-1
2.115292083E-1,-8.188871155E0,-5.497617645E0,2.189945984E-1
2.214742083E-1,-8.118667145E0,-5.429958344E0,1.860630798E-1
2.314182083E-1,-8.104147339E0,-5.339246979E0,1.639091492E-1
2.413632083E-1,-8.106093292E0,-5.332810364E0,1.550775146E-1
2.513072083E-1,-8.143515472E0,-5.321883087E0,1.212478638E-1
2.612522083E-1,-8.174201660E0,-5.309907990E0,1.444496155E-1
2.711972083E-1,-8.137078857E0,-5.338947601E0,1.631607056E-1
2.811412083E-1,-8.154742126E0,-5.387895813E0,1.279838562E-1
2.910862083E-1,-8.175399170E0,-5.495072937E0,1.188528442E-1
3.010302083E-1,-8.206085358E0,-5.561983795E0,1.001417542E-1
3.109752083E-1,-8.263715515E0,-5.530249786E0,4.670288086E-2
3.209192083E-1,-8.299042053E0,-5.500761108E0,4.580474854E-2
3.308642083E-1,-8.279133453E0,-5.481900330E0,7.933502197E-2
3.408092083E-1,-8.251740417E0,-5.414091339E0,1.778302002E-1
3.507532083E-1,-8.239915009E0,-5.346881104E0,2.600093079E-1
3.606982083E-1,-8.196205902E0,-5.304219818E0,2.992277527E-1
3.706422083E-1,-8.134683838E0,-5.263953552E0,3.118016052E-1
3.805872083E-1,-8.063282318E0,-5.263055420E0,2.601589966E-1
3.905312083E-1,-8.047864380E0,-5.297633514E0,1.622625732E-1
4.004762083E-1,-8.099357300E0,-5.373675385E0,1.257385254E-2
4.104212083E-1,-8.159681854E0,-5.465434570E0,-1.336720276E-1
4.203652083E-1,-8.164920959E0,-5.549110565E0,-1.838177490E-1
4.303102083E-1,-8.119116211E0,-5.616021423E0,-1.730401611E-1
4.402542083E-1,-8.116870880E0,-5.692662048E0,-1.591191101E-1
4.501992083E-1,-8.197553101E0,-5.670358429E0,-3.906875610E-2
4.601442083E-1,-8.325087891E0,-5.523214417E0,1.456471252E-1
4.700882083E-1,-8.425678711E0,-5.446723480E0,3.293151855E-1
4.800332083E-1,-8.507408752E0,-5.415588226E0,4.076023865E-1
4.899772083E-1,-8.474626923E0,-5.302573242E0,4.523593140E-1
4.999222083E-1,-8.290060730E0,-5.209616547E0,4.013154602E-1
5.098662083E-1,-8.090525665E0,-5.188660126E0,2.914439392E-1
5.198112083E-1,-8.024213562E0,-5.229525146E0,2.013313293E-1
5.297552083E-1,-8.057893524E0,-5.347180481E0,1.101708984E-1
5.397002083E-1,-8.187523956E0,-5.467380524E0,2.933898926E-2
5.496452083E-1,-8.327931976E0,-5.543721771E0,-4.311035156E-2
5.595892083E-1,-8.425379333E0,-5.575605469E0,-5.194198608E-2
5.695342083E-1,-8.435109100E0,-5.518574066E0,2.963836670E-2
5.794782083E-1,-8.374036102E0,-5.373525696E0,1.652563477E-1
5.894232083E-1,-8.317453766E0,-5.182822266E0,3.478765869E-1
5.993672083E-1,-8.299491119E0,-5.026547241E0,5.310955811E-1
6.093122083E-1,-8.369844818E0,-4.878654785E0,6.438111877E-1
6.192572083E-1,-8.533753967E0,-4.703818359E0,6.242019653E-1
6.292012083E-1,-8.750802612E0,-4.508624268E0,5.436694336E-1
6.391462083E-1,-8.818012848E0,-4.414919128E0,5.948629761E-1
6.490902083E-1,-8.702602844E0,-4.346361694E0,6.960525513E-1
6.590352083E-1,-8.507708130E0,-4.368665314E0,7.608677673E-1
6.689792083E-1,-8.434210968E0,-4.494852905E0,8.291258240E-1
6.789242083E-1,-8.549022217E0,-4.466112671E0,8.958869934E-1
6.888692083E-1,-8.718170471E0,-4.204456787E0,1.036594391E0
6.988132083E-1,-8.774603119E0,-3.918701019E0,1.231638794E0
7.087582083E-1,-8.737779694E0,-3.773502960E0,1.357826385E0
