"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.061666642E-4,-3.361709290E0,6.187682648E0,6.692732391E0
1.095916666E-2,-3.305875397E0,6.268664246E0,6.688092041E0
2.101216666E-2,-3.211272125E0,6.509363708E0,6.680607605E0
3.106616667E-2,-3.152145081E0,6.646179199E0,6.660848694E0
4.111916666E-2,-3.145708466E0,6.616091766E0,6.669380951E0
5.117216666E-2,-3.155587921E0,6.529571686E0,6.684798889E0
6.122616666E-2,-3.136876831E0,6.411317596E0,6.727011108E0
7.127916667E-2,-3.100801849E0,6.352938995E0,6.722221069E0
8.133216666E-2,-3.092868347E0,6.368207245E0,6.747967529E0
9.138516666E-2,-3.112178192E0,6.415658569E0,6.745871887E0
1.014391667E-1,-3.153192902E0,6.483317871E0,6.687193909E0
1.114921667E-1,-3.213517456E0,6.465804291E0,6.610852661E0
1.215451667E-1,-3.271446991E0,6.429729309E0,6.584657135E0
1.315991667E-1,-3.231180725E0,6.350244598E0,6.630761261E0
1.416521667E-1,-3.294948120E0,6.314618683E0,6.654861145E0
1.517051667E-1,-3.248694305E0,6.506669312E0,6.647676086E0
1.617581667E-1,-3.168161774E0,6.541995850E0,6.620582428E0
1.718121667E-1,-3.161575470E0,6.432274017E0,6.640940094E0
1.818651667E-1,-3.134032745E0,6.268065491E0,6.689888306E0
1.919181667E-1,-3.093018036E0,6.224057007E0,6.691534882E0
2.019711667E-1,-3.085383911E0,6.381828918E0,6.671476593E0
2.120251667E-1,-3.090922394E0,6.625522156E0,6.674769745E0
2.220781667E-1,-3.119063873E0,6.771468658E0,6.705006866E0
2.321311667E-1,-3.134182434E0,6.728657684E0,6.738237762E0
2.421851667E-1,-3.169808350E0,6.549779663E0,6.720424805E0
2.522381667E-1,-3.193309479E0,6.399941254E0,6.723867645E0
2.622911667E-1,-3.196902008E0,6.381679230E0,6.719676361E0
2.723441667E-1,-3.164120178E0,6.511758728E0,6.731651459E0
2.823981667E-1,-3.173101501E0,6.590794373E0,6.678661652E0
2.924511667E-1,-3.195405121E0,6.584956512E0,6.605014801E0
3.025041667E-1,-3.204536133E0,6.593189392E0,6.574029236E0
3.125571667E-1,-3.128943329E0,6.700665894E0,6.559958496E0
3.226111667E-1,-3.080144806E0,6.786437531E0,6.563401337E0
3.326641667E-1,-3.087629242E0,6.734196167E0,6.598428497E0
3.427171667E-1,-3.095413055E0,6.620283051E0,6.680158539E0
3.527711667E-1,-3.111130371E0,6.526577911E0,6.720125427E0
3.628241667E-1,-3.098406830E0,6.503376160E0,6.736591187E0
3.728771667E-1,-3.074157257E0,6.562203827E0,6.728507996E0
3.829301667E-1,-3.015928345E0,6.682703247E0,6.645580444E0
3.929841667E-1,-2.932851105E0,6.797364807E0,6.566993866E0
4.030371667E-1,-2.889141998E0,6.886429596E0,6.526577911E0
4.130901667E-1,-2.887345734E0,6.928492126E0,6.512058105E0
4.231431667E-1,-2.875071259E0,6.950945435E0,6.498885498E0
4.331971667E-1,-2.910996552E0,6.940616913E0,6.518943787E0
4.432501667E-1,-3.028651886E0,6.875202942E0,6.619684296E0
4.533031667E-1,-3.147205353E0,6.859934692E0,6.674470367E0
4.633571667E-1,-3.119213562E0,6.966662750E0,6.708000641E0
4.734101667E-1,-3.091221771E0,6.992708588E0,6.725364532E0
4.834631667E-1,-3.068768463E0,6.868766327E0,6.716682587E0
4.935161667E-1,-3.034190369E0,6.776707764E0,6.639293518E0
5.035701667E-1,-3.010090485E0,6.869963837E0,6.572083282E0
5.136231667E-1,-3.016676788E0,6.998247070E0,6.549629974E0
5.236761667E-1,-3.019670563E0,7.064409485E0,6.555018768E0
5.337301667E-1,-3.086431732E0,7.044949951E0,6.509513397E0
5.437831667E-1,-3.233426056E0,6.897057495E0,6.445596313E0
5.538361667E-1,-3.352428589E0,6.705006866E0,6.430328064E0
5.638891667E-1,-3.340752869E0,6.619384918E0,6.469247131E0
5.739431667E-1,-3.255579987E0,6.688840485E0,6.504873047E0
5.839961667E-1,-3.204236755E0,6.764433289E0,6.526877289E0
5.940491667E-1,-3.135230255E0,6.796915741E0,6.516099701E0
6.041021667E-1,-3.080893250E0,6.735992432E0,6.505621490E0
6.141561667E-1,-3.035238190E0,6.574627991E0,6.400540009E0
6.242091667E-1,-3.001707916E0,6.363267517E0,6.256539459E0
6.342621667E-1,-2.955005035E0,6.164630585E0,6.172264709E0
6.443161667E-1,-2.844534760E0,6.078260193E0,6.160289612E0
6.543691667E-1,-2.692151642E0,6.135590973E0,6.171516266E0
6.644221667E-1,-2.571951599E0,6.401587830E0,6.120622101E0
6.744751667E-1,-2.529440002E0,6.702911224E0,6.069428558E0
6.845291667E-1,-2.652783508E0,6.891968079E0,5.999972992E0
6.945821667E-1,-2.977608032E0,6.914421387E0,5.912554779E0
7.046351667E-1,-3.379222870E0,6.598727875E0,5.803880768E0
7.146881667E-1,-3.753893738E0,5.878874817E0,5.754034424E0
7.247421667E-1,-4.095782776E0,5.176235962E0,5.884113922E0
7.347951667E-1,-4.364773407E0,4.934488678E0,6.230194244E0
7.448481667E-1,-4.478686523E0,5.339845734E0,6.650969238E0
7.549021667E-1,-4.542004852E0,6.378984833E0,7.245383148E0
7.649551667E-1,-4.758155365E0,7.716154175E0,7.975115662E0
7.750081667E-1,-5.188660126E0,8.685688019E0,8.668024750E0
7.850611667E-1,-5.934109955E0,8.548722839E0,9.085955658E0
7.951151667E-1,-7.204218750E0,7.190746765E0,9.361532593E0
8.051681667E-1,-8.484656067E0,5.531746674E0,9.326505432E0
8.152211667E-1,-9.344767456E0,4.167932739E0,8.832981720E0
8.252741667E-1,-9.478888550E0,3.237317963E0,8.131240997E0
8.353281667E-1,-8.681496735E0,3.031795349E0,7.247628479E0
8.453811667E-1,-7.059769135E0,3.446133728E0,6.378835144E0
8.554341667E-1,-5.216801605E0,4.134851532E0,5.719456329E0
8.654881667E-1,-3.538491669E0,4.601131897E0,5.604196014E0
