Time,tunde_Arm_2_X (rad/s),tunde_Arm_2_Y (rad/s),tunde_Arm_2_Z (rad/s),tunde_Arm_2_X (m/s^2),tunde_Arm_2_Y (m/s^2),tunde_Arm_2_Z (m/s^2),tunde_Been_2_X (rad/s),tunde_Been_2_Y (rad/s),tunde_Been_2_Z (rad/s),tunde_Been_2_X (m/s^2),tunde_Been_2_Y (m/s^2),tunde_Been_2_Z (m/s^2),tunde_2_Distance (meters),tunde_2_Pace (seconds),tunde_Arm_1_HR (bpm)
00:00:00.000,-0.015413512787333331,-0.03908624644888889,-0.011635551850666667,-3.5506763305,5.5556519622,7.2604568025,0.00025993044341799884,-0.0091810924005,0.0018313037697299996,-8.645361877400001,-4.377227508599999,1.3497581635000002,2.9,184.3,99.0
00:00:00.100,-0.000769414508,-0.017289851627599998,-0.0011453512590599998,-3.4991834106999997,5.5569692229,7.2966365662,0.0009179976303000003,-0.0020728454349200004,-0.0007262608501000004,-8.6775449524,-4.4513533629,1.3363460539999998,2.9,184.3,99.0
00:00:00.200,0.0033501229716600004,-0.019487698236000002,-0.0064442892443,-3.4946328735,5.541700973500001,7.254888381799999,0.00891136820552,-0.0031053389998600004,-0.00219600237915,-8.6423231964,-4.432312957700001,1.3519136809999999,2.9,184.3,99.0
00:00:00.300,0.0003460349747400002,-0.013619650714100002,-0.00698083434158,-3.456013183666667,5.576004638666667,7.292451934777778,0.00225088524116,0.0017488713268999998,-0.0031911298632600004,-8.6172952422,-4.4279121094,1.3681998138,2.9,184.3,99.0
00:00:00.400,-0.00139210291677,-0.051499591396,0.010748026658470002,-3.5422338867999996,5.506344497599999,7.242853409,-0.0050428387709,0.004629611713699999,-0.0028203118591999996,-8.6572920684,-4.4245740508,1.3777050477,2.9,184.3,99.0
00:00:00.500,-0.007307691447419999,-0.040015550516999995,0.0167176319293,-3.4136961822,5.596367294199999,7.3367681122,-0.0072073498737,0.005836376955940001,0.0008774402551399999,-8.608029510400002,-4.4324177399,1.3593083037,2.9,184.3,99.0
00:00:00.600,-0.022855275810530002,0.124433529758,-0.0452883196534,-3.2595018311000006,5.9028699188000004,7.2326446378,-0.003756662423269999,-0.0017534315120999997,-0.0004256105981620001,-8.6753894348,-4.4313250122,1.3391452332,2.9,184.3,99.0
00:00:00.700,0.0220919099626,0.11411522999600002,-0.07468708345,-3.5776203003000004,5.9964852448,6.9744016569,0.059895759686299996,-0.008657771021899999,-0.016614655404924,-8.5728376922,-4.3489213712999994,1.3550122374,2.9,184.3,99.0
00:00:00.800,-0.12368534281699999,0.26761905701999994,-0.07649666555800001,-3.3578323516,6.201783325199999,7.1133576966000005,0.051473807450000006,0.045880949869300004,0.003273632050799997,-8.883617331727272,-4.040751758999999,1.3631879633636366,2.9,184.3,99.0
00:00:00.900,-0.27285459488999997,0.08894085064,-0.25999280214000003,-4.4672952118,6.4278881379,6.951229843,0.109270158836,0.055396771433900004,0.045371388272000004,-8.6261568144,-4.0044726563,1.4117742003999998,2.9,184.3,99.0
