Time,tunde_Arm_2_X (rad/s),tunde_Arm_2_Y (rad/s),tunde_Arm_2_Z (rad/s),tunde_Arm_2_X (m/s^2),tunde_Arm_2_Y (m/s^2),tunde_Arm_2_Z (m/s^2),tunde_Been_2_X (rad/s),tunde_Been_2_Y (rad/s),tunde_Been_2_Z (rad/s),tunde_Been_2_X (m/s^2),tunde_Been_2_Y (m/s^2),tunde_Been_2_Z (m/s^2),tunde_2_Distance (meters),tunde_2_Pace (seconds),tunde_Arm_1_HR (bpm)
00:00:00.000,-0.015413512787333331,-0.03908624644888889,-0.011635551850666667,-3.5506763305,5.5556519622,7.2604568025,-0.0006752252230000001,-0.00098584791392,-0.0027390760368000006,-8.6831582795,-4.4503803862,1.3311967619999998,,,99.0
00:00:00.100,-0.0007694145080000002,-0.0172898516276,-0.0011453512590599998,-3.4991834106999997,5.5569692229,7.296636566199998,0.00852456452692,-0.007098311965800001,-0.0008437891956499998,-8.6321593322,-4.4343636932,1.3590238952,,,
00:00:00.200,0.0033501229716600004,-0.019487698236000002,-0.0064442892443,-3.4946328735,5.541700973500001,7.254888381799999,0.004112908511299999,0.0011454997826400005,-0.00204648650246,-8.620633300700003,-4.4230472258999995,1.3679303741,,,
00:00:00.300,0.0003460349747400002,-0.013619650714100002,-0.00698083434158,-3.456013183666667,5.576004638666667,7.292451934777778,-0.00395257815284,0.005765119160899999,-0.0054426396266,-8.656947784299998,-4.4287353973,1.3753699037,,,
00:00:00.400,-0.00139210291677,-0.051499591396,0.010748026658470002,-3.5422338867999996,5.506344497599999,7.242853409,-0.0078440357458,0.00376770127354,0.00202388912437,-8.612190856900002,-4.4312202301,1.3568534086999997,,,
00:00:00.500,-0.00730769144742,-0.040015550516999995,0.0167176319293,-3.4136961822,5.5963672942,7.3367681122,-0.005037229264790909,-0.0004365433808181812,-0.0007231896742836363,-8.675569061199997,-4.435052261299999,1.3438454590000002,,,
00:00:00.600,-0.022855275810530002,0.124433529758,-0.0452883196534,-3.2595018311000006,5.9028699188000004,7.2326446378,0.0482807967361,-0.007718353647600001,-0.011605184431304,-8.555084609999998,-4.3676025237000005,1.3526621245000001,,,
00:00:00.700,0.0220919099626,0.11411522999600002,-0.07468708345,-3.5776203003000004,5.9964852448,6.9744016569,0.067163625642,0.0400993155312,-0.007798032789200003,-8.9183491973,-4.0624021911999995,1.3596076813000002,,,
00:00:00.800,-0.12368534281699999,0.26761905701999994,-0.07649666555800001,-3.3578323516,6.201783325199999,7.1133576966000005,0.09221957554399998,0.0478232685489,0.045708636195,-8.613014144800001,-4.0774758454,1.4318175200999999,,,
00:00:00.900,-0.27285459488999997,0.08894085064,-0.25999280214000003,-4.4672952118,6.4278881379,6.951229843,0.13630049750699996,0.09458922371999999,0.067217226696,-9.0594457855,-3.6974161836,1.3205538940000001,,,
00:00:01.000,-0.62669467925,-0.06836623261500001,-0.6901846289600001,-4.156870742699999,4.9790659788,7.721348373300001,0.26613320558,0.12318368926800001,0.13685712218,-9.037396636900002,-4.0352037506,0.8983269195000002,,,103.0
00:00:01.100,-0.34369253515000003,-0.08112283349,-0.48345298618699994,-4.2246198579000005,3.0914463043,7.143894195499999,0.33922615647,0.24555594474000003,0.26449753642999996,-8.969063735999999,-4.188440094,1.3746513975406,2.9,184.3,
00:00:01.200,0.008491073931000006,-0.04442656077599999,0.08646483368659999,-3.4010175476999995,3.1110854644000003,7.0526589203,0.44590060115999997,0.16083427144,0.17853785008,-8.8941295625,-3.5583553619,1.14187046807,,,
00:00:01.300,0.04774609666615,0.43493667393999996,-0.145416517183,-4.9157177123,5.3657269135,8.008451339699999,0.43571535646,0.0118595828293,0.20921267121999998,-9.2833950805,-3.3026570890999998,1.3965508575999999,,,
00:00:01.400,-0.031797253516999996,0.09378626704200001,-0.069719136874,-4.6517416534,4.6801825105,7.5682467499,0.27196472436,0.118548805264,0.17255700976,-8.730540202636364,-2.5451981422727274,1.7218149220909091,,,
00:00:01.500,0.017513312799333335,0.3379371298777778,-0.06874521573555555,-4.3790387421000005,4.1490270538,7.1846993408,0.17410093546,0.042128757710800005,0.25946374983,-9.1446036987,-2.9497509612,1.3530213777000002,,,
00:00:01.600,0.012844358675424999,0.31829888222999997,-0.0356920231578,-5.4858072051999995,4.8067443237,7.384578689499999,0.120350610473,0.18901168555,0.22822046578000005,-9.103199798599999,-2.8448191681,1.2907209321,,,
00:00:01.700,0.0188793687373,0.5934231996599999,-0.01893778752468,-5.544245682000001,4.5788432463,6.9601063843,0.12090913727299998,0.059541614723,0.25524419546,-9.438367813300001,-2.4275618592,1.3918656005,,,
00:00:01.800,0.0228616968271,0.51903509497,0.07740630829466,-5.9027801055,4.6939389038999995,6.5283292693999995,0.097453081613,0.060085647921,0.39755403996,-9.267288574,-1.9667451324000003,1.0914852447699999,,,
00:00:01.900,0.052390070627000004,0.81794014566,0.17633984536000002,-5.676046600299999,4.5179199372,6.0279049071,0.17843945919700002,0.1889759928,0.49362787605999997,-9.514903656,-2.0677101746,1.1600726166,,,
00:00:02.000,0.04129270520200001,1.3339817762000001,0.28934290708,-6.144153167700001,4.6633275604,5.4129387359,0.165798918153,0.025339316015000012,0.5760480523,-9.6924344788,-2.3177651824999996,1.6513509979999998,,,104.0
00:00:02.100,-0.38995634467,0.6078013003189999,0.80883387924,-6.776333541700001,4.661052292000001,5.0132997893999995,0.47036361098000007,-0.092580878564,0.5543325752,-10.0333355715,-1.9314934387,1.3442945252,,,
00:00:02.200,-0.6040801286699999,0.25295578242000005,1.04535231593,-7.128975219666667,4.062036285333333,5.3919873048888896,0.4740475386400001,-0.6901479333899999,0.49539027513,-10.1748961944,0.203516784672,0.9197174378300002,,,
00:00:02.300,-0.6349711954599999,0.005504527312000003,1.0944468855,-6.8166746522,5.1629436037000005,4.7675558166,0.34108920519263636,-0.34658376669,0.5952952964818182,-8.5842290039,0.1524130553945,2.4319776763,,,
00:00:02.400,-1.19746604557,-0.027234578133000002,0.8197244405799999,-6.2332928009,5.185426849300001,5.3365525816999995,0.30532023320060003,-0.11233227503999998,0.149265950529,-10.4351000984,0.5010530548228,2.8577522736,,,
00:00:02.500,-1.6004145861,0.18446331908859998,0.8728667736,-6.212560913199999,5.2505863495,6.0274708099000005,0.13496451080099997,-0.07791260759799999,0.13387032857700001,-9.936771376900001,0.761301864683,2.0452868044,,,
00:00:02.600,-2.0759819389,0.290206262478,0.41219107657,-5.7078704223,4.334042312599999,5.8682768556000005,0.097330098974,0.05620282851799998,-0.0751364220899,-8.988059234100001,1.3348791046300001,2.6091043396,,,
00:00:02.700,-1.9123201011000002,1.15962253223,-0.1665685612621,-6.092959625200001,2.27785816949,5.5545442658,0.06629540436400001,-0.21295614541900001,-0.076542012388,-10.0460142066,0.9812844086699999,2.4903862151,,,
00:00:02.800,-0.60685071125,1.02871979993,-0.013611131859210002,-10.0398170928,-0.3533102874630001,5.139128127800001,0.0690515214716,-0.0785281867868,-0.16256314106875,-9.3335258334,0.5241500244538,2.7378516081999997,,,
