"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.205062500E-2,4.998086486E-3,-3.044732660E-2,-1.349387132E-2
2.204662497E-2,1.970338635E-3,-2.525602654E-2,-8.512961678E-3
3.204262495E-2,-5.376830697E-3,-1.597970910E-2,-8.337172680E-3
4.203862499E-2,-1.203153655E-2,-1.902024075E-2,-8.370461874E-3
5.203462497E-2,-1.413591765E-2,-1.585832797E-2,-6.728008855E-3
6.203062501E-2,-7.070018444E-3,-8.864866570E-3,-2.604370471E-3
7.202662498E-2,-3.038896946E-3,-6.563614123E-3,-1.068607089E-3
8.202362497E-2,4.302905872E-3,-5.724451970E-3,5.117916036E-3
9.201962495E-2,9.920682758E-3,-9.545303881E-3,8.249076083E-3
1.020156250E-1,1.216785796E-2,-1.245507412E-2,7.793942001E-3
1.120116250E-1,1.253229938E-2,-1.499731652E-2,5.265475716E-3
1.220076250E-1,1.245187223E-2,-2.224431001E-2,5.035911221E-3
1.320036250E-1,3.074585460E-3,-1.871941611E-2,4.955872428E-3
1.419996250E-1,7.107637939E-4,-1.496728882E-2,6.879740395E-3
1.519956250E-1,2.992324065E-3,-1.106968708E-2,1.296573970E-2
1.619916250E-1,8.380930522E-4,-1.262862235E-3,1.370796282E-2
1.719886250E-1,8.172634058E-3,3.849273548E-3,1.314165071E-2
1.819846250E-1,1.940078847E-2,3.447934985E-3,1.811696775E-2
1.919806250E-1,2.388785221E-2,-1.055784989E-3,1.724959724E-2
2.019766250E-1,3.773069754E-2,-4.607643001E-3,1.489376556E-2
2.119726250E-1,3.965900838E-2,-3.784586489E-2,1.043735445E-2
2.219686250E-1,3.177817911E-2,-1.137701944E-1,5.571226589E-3
2.319646250E-1,2.450402267E-2,-1.929997653E-1,3.538702149E-3
2.419606250E-1,4.719601572E-2,-1.667306125E-1,2.163781039E-2
2.519566250E-1,5.470369011E-2,-1.724213511E-1,4.817285016E-2
2.619536250E-1,1.844022609E-2,-3.047461212E-1,2.188532054E-2
2.719496250E-1,-1.592157409E-3,-3.335964978E-1,9.721188806E-3
2.819456250E-1,1.227678731E-2,-2.652834952E-1,1.682090946E-2
2.919416249E-1,2.302507497E-2,-2.690647542E-1,6.367798895E-3
3.019376250E-1,-1.367883524E-3,-1.973796487E-1,3.178980201E-2
3.119336250E-1,1.798585989E-2,-2.140908390E-1,5.275227875E-2
3.219296250E-1,2.238966338E-2,-1.951349825E-1,5.154160410E-2
3.319256250E-1,8.526609279E-3,-1.335139126E-1,3.493401036E-2
3.419226250E-1,9.848030750E-4,-5.278843641E-2,3.018639423E-2
3.519186250E-1,-1.579700387E-3,2.624220774E-2,2.755752578E-2
3.619146250E-1,2.330619143E-3,9.487054497E-2,2.051799186E-2
3.719106250E-1,4.831774160E-3,1.274880320E-1,1.477234624E-2
3.819066250E-1,6.421415135E-3,1.218916550E-1,1.381705981E-3
3.919026250E-1,5.063217599E-3,1.012460813E-1,-7.428544108E-3
4.018986250E-1,7.821720093E-3,6.757599860E-2,-8.735889569E-3
4.118946250E-1,8.455547504E-3,3.285493702E-2,-2.339693252E-3
4.218906250E-1,6.605183240E-3,4.975632764E-3,2.189012244E-3
4.318876250E-1,2.192953136E-3,-2.346821129E-2,1.147569995E-2
4.418836250E-1,6.681444589E-3,-4.319477826E-2,1.533035934E-2
4.518796250E-1,1.458192337E-2,-4.782233015E-2,1.145279780E-2
4.618756250E-1,1.832419820E-2,-3.853828460E-2,4.268121906E-3
4.718716250E-1,2.232878841E-2,-1.135789976E-2,-1.736425329E-3
4.818676250E-1,2.691927925E-2,2.643768117E-2,-1.150090527E-2
4.918636249E-1,3.640769422E-2,5.554202572E-2,-1.824581251E-2
5.018596250E-1,4.511729628E-2,8.217763156E-2,-2.512901835E-2
