"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-8.423750041E-4,-5.279072113E0,3.963308258E0,7.091952209E0
9.210625001E-3,-5.273833008E0,3.888463898E0,7.071744232E0
1.926362500E-2,-5.272785187E0,3.879033508E0,7.014563141E0
2.931662500E-2,-5.313799896E0,3.930526428E0,6.996151428E0
3.936962500E-2,-5.382507019E0,4.007616119E0,7.016060028E0
4.942362499E-2,-5.482648773E0,4.053720245E0,7.041956177E0
5.947662500E-2,-5.546266479E0,4.076622620E0,7.041357422E0
6.952962500E-2,-5.570366364E0,4.063000946E0,7.009922791E0
7.958262500E-2,-5.560337219E0,4.024980011E0,7.007827148E0
8.963562500E-2,-5.555098114E0,4.022285614E0,7.024143219E0
9.968862500E-2,-5.519771576E0,4.057612152E0,7.024442596E0
1.097416250E-1,-5.487139435E0,4.061204681E0,7.032076721E0
1.197946250E-1,-5.479804688E0,4.079915771E0,7.024592285E0
1.298476250E-1,-5.480403442E0,4.072131958E0,7.013215942E0
1.399006250E-1,-5.468278656E0,4.073479156E0,6.995552673E0
1.499536250E-1,-5.488636322E0,4.061354370E0,7.014263763E0
1.600076250E-1,-5.520669708E0,4.012555847E0,7.015610962E0
1.700606250E-1,-5.547763367E0,3.979774017E0,7.065606995E0
1.801136250E-1,-5.592819672E0,3.945345612E0,7.087012482E0
1.901666250E-1,-5.611979828E0,3.948189697E0,7.075037384E0
2.002196250E-1,-5.583538971E0,3.963158569E0,7.084916840E0
2.102726250E-1,-5.531746674E0,4.003574524E0,7.081623688E0
2.203256250E-1,-5.473966827E0,4.054618378E0,7.053931274E0
2.303786250E-1,-5.411995697E0,4.117188263E0,7.021448822E0
2.404316250E-1,-5.413492584E0,4.113146667E0,7.001240845E0
2.504846250E-1,-5.424120483E0,4.090393982E0,6.972799988E0
2.605376250E-1,-5.456602936E0,4.072281647E0,6.973398743E0
2.705916250E-1,-5.494923248E0,4.041745148E0,6.995852051E0
