"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.555916667E-2,1.419086661E-2,-2.671546303E-3,-8.738315664E-3
2.550416667E-2,1.617838442E-2,7.333417423E-3,-1.864341088E-2
3.544916667E-2,2.857741155E-2,5.514158867E-3,-1.792942733E-2
4.539416666E-2,3.076013923E-2,7.723516785E-3,-1.235543191E-2
5.533816667E-2,2.446503378E-2,1.532529294E-2,-1.068097539E-3
6.528316667E-2,1.681004278E-2,2.939077839E-2,4.883801565E-3
7.522816666E-2,2.469079755E-2,1.877528988E-2,5.260433070E-3
8.517216667E-2,3.550163284E-2,1.206385717E-2,4.765884019E-3
9.511716667E-2,3.292764723E-2,-4.221906886E-3,8.935644291E-3
1.050621667E-1,4.035840183E-2,-2.567100711E-2,5.224795081E-3
1.150071667E-1,4.427747056E-2,-1.536583714E-2,7.007811219E-3
1.249511667E-1,4.077701271E-2,2.487196820E-3,7.274927571E-3
1.348961667E-1,3.576087579E-2,1.402167976E-2,1.016240381E-2
1.448411667E-1,2.958340570E-2,1.106530428E-2,1.984672248E-2
1.547861667E-1,3.237721324E-2,-3.662409727E-3,2.366687730E-2
1.647301667E-1,3.212288022E-2,-2.316580340E-2,2.024152130E-2
1.746751667E-1,3.331719339E-2,-2.537262999E-2,7.703201845E-3
1.846201667E-1,3.018531762E-2,-2.391348407E-2,-1.802152023E-3
1.945651667E-1,2.782758325E-2,-2.675877139E-2,6.199887022E-3
2.045091667E-1,2.160856873E-2,-2.675770782E-2,8.176485077E-3
2.144541667E-1,1.239935774E-2,-1.485535875E-2,1.749554649E-2
2.243991667E-1,1.839519851E-2,3.897823161E-3,1.919890568E-2
2.343441667E-1,2.112448215E-2,2.134142630E-2,1.414868329E-2
2.442881667E-1,1.751882955E-2,5.882843398E-3,6.989306770E-3
2.542331667E-1,1.122398768E-2,-2.980042249E-2,2.705808729E-3
2.641781667E-1,8.562157862E-3,-5.913993716E-2,-3.524656873E-3
2.741231667E-1,2.844049037E-2,-5.138953403E-2,-3.140598070E-3
2.840671667E-1,3.435830027E-2,-2.967917733E-2,6.686732173E-3
2.940121667E-1,3.533191606E-2,-1.196231600E-2,1.201375574E-2
3.039571667E-1,2.406168357E-2,-2.295478061E-2,1.279752329E-2
3.139021667E-1,3.191766515E-2,-4.373044893E-2,1.311545447E-2
3.238461667E-1,4.629367590E-2,-3.859587386E-2,1.329308748E-2
3.337911667E-1,4.072980210E-2,-1.480597258E-2,1.784322783E-2
3.437361667E-1,3.383887187E-2,1.724533853E-3,2.420605160E-2
3.536801667E-1,3.796216473E-2,8.414760232E-3,2.041457780E-2
3.636251667E-1,3.920905665E-2,3.858091775E-3,8.875368163E-3
3.735701667E-1,4.482855648E-2,-1.921739988E-2,-5.798334256E-3
3.835150417E-1,3.469842300E-2,-4.334351048E-2,-9.575229138E-3
3.934590417E-1,3.562524542E-2,-6.777895987E-2,2.870876342E-3
4.034040417E-1,3.824286535E-2,-5.753670633E-2,1.411730424E-3
4.133490417E-1,3.237888590E-2,-7.187463343E-2,1.939094625E-2
4.232940417E-1,1.421026606E-2,-1.223207638E-1,4.176522791E-2
4.332380417E-1,-3.092003800E-2,-1.531796604E-1,4.831046984E-2
4.431830417E-1,-7.839994133E-2,-1.600687206E-1,4.776638746E-2
4.531280417E-1,-8.578374237E-2,-1.937065721E-1,5.769072473E-2
4.630730417E-1,-7.707254589E-2,-2.005530298E-1,6.672416627E-2
4.730170417E-1,-6.006700173E-2,-1.494006217E-1,5.400644243E-2
4.829620417E-1,-5.429007486E-2,-9.463166445E-2,5.215074867E-2
4.929070417E-1,-4.356176034E-2,-9.627326578E-2,4.332739115E-2
5.028520417E-1,-1.887212507E-2,-9.992046654E-2,3.912225738E-2
5.127960417E-1,-4.565622658E-2,-1.158668995E-1,4.994189367E-2
5.227410417E-1,-8.709580451E-2,-5.293267220E-2,4.166505486E-2
5.326860417E-1,-9.494064748E-2,4.435729608E-2,7.504668087E-3
5.426310417E-1,-6.015523151E-2,1.056691185E-1,-4.360432178E-2
5.525750417E-1,4.449551925E-3,1.205570921E-1,-6.607073545E-2
5.625200417E-1,5.275316909E-2,1.218838766E-1,-6.196786463E-2
5.724650417E-1,7.139202952E-2,1.700948477E-1,-3.919215500E-2
5.824100417E-1,7.157579064E-2,2.128425837E-1,-2.521774918E-2
5.923540417E-1,8.742616326E-2,2.081568688E-1,-1.386274025E-2
6.022990417E-1,1.309802979E-1,1.868577003E-1,6.352782249E-3
6.122440417E-1,1.848274022E-1,1.693045646E-1,3.098837286E-2
6.221890417E-1,2.130659670E-1,1.727387011E-1,6.645689160E-2
6.321330417E-1,2.269788384E-1,1.800003201E-1,8.578159660E-2
6.420780417E-1,2.248664200E-1,1.779198647E-1,9.725476056E-2
6.520230417E-1,2.089261860E-1,1.507609785E-1,1.095010415E-1
6.619680417E-1,2.324291170E-1,7.727931440E-2,1.164822504E-1
6.719120417E-1,2.780747414E-1,-3.186577233E-3,1.210651547E-1
6.818570417E-1,3.116524220E-1,1.950249076E-2,1.311548054E-1
6.918020417E-1,3.298176825E-1,1.036650315E-1,1.540036947E-1
7.017470417E-1,3.631284833E-1,1.939030439E-1,1.541709453E-1
7.116910417E-1,3.629897237E-1,2.493540496E-1,1.535666734E-1
7.216360417E-1,3.029010892E-1,3.279884160E-1,1.655431688E-1
7.315810417E-1,2.517795563E-1,3.209971488E-1,1.859059930E-1
7.415260417E-1,2.573088109E-1,2.025956661E-1,1.999911964E-1
7.514700417E-1,2.516721189E-1,1.227826700E-1,1.749879718E-1
7.614150417E-1,2.254053652E-1,1.963207871E-1,1.292114258E-1
7.713600417E-1,2.170730531E-1,2.765162587E-1,9.076224267E-2
7.813040417E-1,2.835442424E-1,2.153410465E-1,5.141244084E-2
7.912490417E-1,3.454647362E-1,1.049159467E-1,1.709759980E-2
8.011940417E-1,3.882670701E-1,5.568608642E-2,5.660655908E-3
8.111390417E-1,3.828502893E-1,1.478862166E-1,-7.945552468E-3
8.210830417E-1,3.604469895E-1,2.841756046E-1,-3.577665240E-2
8.310280417E-1,2.992735505E-1,4.128223062E-1,-1.189647764E-1
8.409730417E-1,2.069641203E-1,4.757999182E-1,-2.018271685E-1
8.509180417E-1,1.136778146E-1,4.306686819E-1,-2.529299855E-1
8.608620417E-1,6.065067369E-3,3.463572562E-1,-2.881790698E-1
8.708070417E-1,-9.387750924E-2,2.399242818E-1,-2.563318908E-1
8.807520417E-1,-2.266632468E-1,1.603932381E-1,-2.057385147E-1
8.906970417E-1,-3.391152322E-1,1.652588695E-1,-1.844004691E-1
9.006410417E-1,-3.278750777E-1,-1.473673247E-2,-1.095576584E-1
9.105860417E-1,-2.977918088E-1,-1.669284701E-1,-4.965635389E-2
9.205310417E-1,-2.185715586E-1,-1.374802887E-1,-5.917659961E-3
9.304760417E-1,-1.126474738E-1,-9.159582853E-2,2.919490263E-2
9.404200417E-1,-1.499947254E-2,-3.097216040E-2,8.306878060E-2
9.503650417E-1,4.175641015E-2,1.546917390E-2,2.106736898E-1
9.603100417E-1,6.435812265E-2,5.549568683E-2,2.674379349E-1
9.702550417E-1,3.997025266E-2,9.768775851E-2,2.372627705E-1
9.801990417E-1,1.691287011E-2,9.802384675E-2,2.292442471E-1
9.901440417E-1,-3.773727268E-2,1.050920486E-1,1.822967082E-1
1.000089042E0,-9.560403228E-2,1.570338160E-1,1.983571649E-1
1.010034042E0,-5.912093446E-2,1.503870040E-1,2.426361740E-1
1.019978042E0,-8.994411910E-4,1.644623429E-1,2.723565102E-1
1.029923042E0,3.397137672E-2,2.074859589E-1,2.898307443E-1
1.039868042E0,3.419002146E-2,2.330110222E-1,2.913916409E-1
1.049813042E0,-1.744388137E-3,3.023043275E-1,2.262038440E-1
1.059757042E0,-4.142468795E-2,3.557915390E-1,1.806797683E-1
1.069702042E0,-9.401398152E-2,3.230207860E-1,1.698609143E-1
1.079647042E0,-1.222136617E-1,2.832467556E-1,1.619140357E-1
1.089592042E0,-1.620759666E-1,2.217470258E-1,1.807645410E-1
1.099536042E0,-1.178264841E-1,8.337050676E-2,1.852261424E-1
1.109481042E0,-8.863800764E-2,-1.121511683E-2,1.890526116E-1
1.119426042E0,-6.644029170E-2,4.360605404E-2,1.508833915E-1
1.129371042E0,-1.052731350E-1,5.488983542E-2,1.871393621E-1
1.139315042E0,-1.323846430E-1,5.654232576E-2,2.374920100E-1
1.149260042E0,-1.369613558E-1,2.471310832E-2,2.803087533E-1
1.159205042E0,-1.347895414E-1,2.361215651E-2,2.975359261E-1
1.169150042E0,-1.103297547E-1,2.046031691E-2,2.889054418E-1
1.179094042E0,-9.330816567E-2,5.373305455E-2,2.745760381E-1
1.189039042E0,-9.602136165E-2,1.336383522E-1,2.839765847E-1
1.198984042E0,-8.719697595E-2,2.049162686E-1,3.045569658E-1
1.208929042E0,-7.751379162E-2,3.182666898E-1,3.390861154E-1
1.218873042E0,-4.636652768E-2,3.573421836E-1,4.076710641E-1
1.228818042E0,-4.482342303E-2,3.738842607E-1,4.326992035E-1
1.238763042E0,-4.887036234E-2,3.458805978E-1,4.141236544E-1
1.248708042E0,-9.441059828E-2,2.936537862E-1,3.358186781E-1
1.258653042E0,-1.587946564E-1,2.408289313E-1,2.741347849E-1
1.268597042E0,-1.581180692E-1,1.962898374E-1,2.381846160E-1
1.278542042E0,-1.291785687E-1,1.982832104E-1,2.363387793E-1
1.288487042E0,-2.457167720E-3,1.634112895E-1,2.641904652E-1
1.298432042E0,5.152271315E-2,1.575653851E-1,2.828653455E-1
1.308376042E0,5.422231182E-2,2.043787539E-1,2.861115038E-1
1.318321042E0,2.471555024E-2,1.741702557E-1,2.701133490E-1
1.328266042E0,-3.223508224E-2,1.012214795E-1,2.820536494E-1
1.338211042E0,-3.832945973E-2,1.828375161E-1,3.070865571E-1
1.348155042E0,-7.742610574E-2,2.453593165E-1,3.517316580E-1
1.358100042E0,-9.213288128E-2,1.738246828E-1,3.977462649E-1
1.368045042E0,-1.020592824E-1,1.445538849E-1,4.357029796E-1
1.377990167E0,-1.665948778E-1,2.697501481E-1,4.539016783E-1
1.387934167E0,-1.709385067E-1,3.002429605E-1,5.185040832E-1
1.397879167E0,-1.827022284E-1,2.818884552E-1,5.848093033E-1
1.407824167E0,-2.185254395E-1,2.831150591E-1,6.078208089E-1
1.417769167E0,-2.658516765E-1,2.993651628E-1,5.643649697E-1
1.427713167E0,-2.834812105E-1,3.331120014E-1,5.362731814E-1
1.437658167E0,-2.824612260E-1,4.036852419E-1,5.682942271E-1
1.447603167E0,-3.000884056E-1,4.867793322E-1,6.301304102E-1
1.457548167E0,-3.008815050E-1,3.981392086E-1,6.978951097E-1
1.467492167E0,-3.354071677E-1,2.119825631E-1,6.990881562E-1
1.477437167E0,-3.643019199E-1,9.808315337E-2,6.147618294E-1
1.487382167E0,-3.527014852E-1,8.698661625E-2,5.894144177E-1
1.497327167E0,-3.015829325E-1,1.199461669E-1,6.273202300E-1
1.507271167E0,-2.417134643E-1,1.268790364E-1,6.957691908E-1
1.517216167E0,-2.316496521E-1,9.069120139E-2,7.283894420E-1
1.527161167E0,-2.493802607E-1,9.498377144E-2,7.545468807E-1
1.537106167E0,-2.505235672E-1,8.527362347E-2,8.032182455E-1
1.547050167E0,-2.386291176E-1,1.142245904E-1,8.488528728E-1
1.556995167E0,-2.650447190E-1,2.271532714E-1,8.531445861E-1
1.566940167E0,-2.798512578E-1,3.503508866E-1,8.154446483E-1
1.576885167E0,-3.106128871E-1,3.724945486E-1,7.268380523E-1
1.586829167E0,-3.135637045E-1,3.635762334E-1,7.296577096E-1
1.596774167E0,-2.112386376E-1,3.262088895E-1,7.835283875E-1
1.606719167E0,-1.523562223E-1,2.092164308E-1,8.326322436E-1
1.616664167E0,-7.115963846E-2,3.164624572E-1,8.786106110E-1
1.626609167E0,-5.838434771E-2,2.710362971E-1,9.334614873E-1
1.636553167E0,-8.993615210E-2,8.072467148E-2,9.077590704E-1
1.646498167E0,-2.167625129E-1,-1.533632129E-1,8.441358209E-1
1.656443167E0,-2.520587146E-1,-1.072052941E-1,8.206741810E-1
1.666388167E0,-2.796396017E-1,1.122430339E-1,7.944490910E-1
1.676332167E0,-2.748437822E-1,2.351210117E-1,8.102695942E-1
1.686277167E0,-2.323159277E-1,2.973620296E-1,8.312827945E-1
1.696222167E0,-1.843843609E-1,3.681195676E-1,8.468856812E-1
1.706167167E0,-1.259235293E-1,3.570596576E-1,8.775245547E-1
1.716111167E0,-7.334233075E-2,2.316500843E-1,8.840431571E-1
1.726056167E0,-5.667053536E-2,9.500728548E-2,9.116398692E-1
1.736001167E0,-6.737218052E-2,-9.272520430E-3,9.253410101E-1
1.745946167E0,-7.985617220E-2,-5.735693872E-2,9.413341284E-1
1.755890167E0,-9.631051123E-2,-6.895048171E-2,9.730353355E-1
1.765835167E0,-5.892102048E-2,-3.879873827E-2,9.410283566E-1
1.775780167E0,1.191107277E-2,-5.480220541E-2,9.187089801E-1
1.785725167E0,6.909598410E-2,-1.253571063E-1,9.319783449E-1
1.795669167E0,1.194110885E-1,-1.120700762E-1,9.302760959E-1
1.805614167E0,1.296320558E-1,-2.903447114E-2,9.110015035E-1
1.815559167E0,1.149287522E-1,5.245213211E-2,8.934550285E-1
1.825504167E0,1.075315624E-1,6.669124216E-2,8.751170039E-1
1.835449167E0,7.728204876E-2,-2.667066827E-2,8.626342416E-1
1.845393167E0,5.359924212E-2,-1.948895305E-1,8.574274182E-1
1.855338167E0,4.920689017E-2,-3.893682063E-1,8.607630134E-1
1.865283167E0,3.967355937E-2,-5.928640366E-1,8.611835837E-1
1.875228167E0,5.583823659E-4,-7.795010209E-1,8.749033809E-1
1.885172167E0,-2.395767532E-2,-8.733876348E-1,8.495208025E-1
1.895117167E0,-8.422393352E-3,-8.747107387E-1,8.057429194E-1
1.905062167E0,4.319190606E-2,-7.832871675E-1,7.425801158E-1
1.915007167E0,1.320810318E-1,-6.133303642E-1,6.952456236E-1
1.924951167E0,2.067880183E-1,-4.843353331E-1,6.952692866E-1
1.934896167E0,2.143125236E-1,-3.807892203E-1,7.313774824E-1
1.944841167E0,1.180321649E-1,-2.243326306E-1,7.426614761E-1
1.954786167E0,-1.389487879E-4,-3.188861534E-2,7.191665173E-1
1.964730167E0,-3.591360152E-2,8.682246506E-2,7.182779908E-1
1.974675167E0,8.063310524E-4,1.883143000E-2,7.262600064E-1
1.984620167E0,1.107156053E-1,-2.224361300E-1,7.069531083E-1
1.994565167E0,2.753085494E-1,-5.668880343E-1,6.042608023E-1
2.004510167E0,4.241880178E-1,-7.787848115E-1,3.645864129E-1
2.014454167E0,4.988566637E-1,-7.338786125E-1,7.348719239E-2
2.024399167E0,4.113510549E-1,-4.775387049E-1,-1.391939223E-1
2.034344167E0,2.390261590E-1,-2.047386169E-1,-1.864951253E-1
2.044289167E0,9.943325073E-2,-5.412182212E-2,-7.562175393E-2
2.054233167E0,2.788103931E-2,-6.298748404E-2,1.302730739E-1
2.064178167E0,7.286564913E-3,-7.439222187E-2,3.360680938E-1
2.074123167E0,3.187020496E-2,7.855512202E-3,4.632904828E-1
2.084068167E0,8.877141029E-2,1.329765618E-1,4.905360937E-1
2.094012167E0,1.565547287E-1,1.738462448E-1,4.582814872E-1
2.103957167E0,1.589999646E-1,1.307738274E-1,4.280023575E-1
2.113902167E0,9.804951400E-2,9.965318441E-2,4.464218318E-1
2.123847167E0,3.728088364E-2,7.783132792E-2,5.202194452E-1
2.133792167E0,2.813722473E-3,5.366473645E-2,5.974686742E-1
2.143736167E0,1.504370570E-2,1.836725697E-2,6.589550376E-1
2.153681167E0,9.196697921E-2,-1.954124309E-2,6.653943062E-1
2.163626167E0,1.810070425E-1,-1.264274120E-1,5.997918248E-1
2.173571167E0,2.315423787E-1,-2.705475688E-1,4.703747332E-1
2.183515167E0,1.953940839E-1,-3.556508720E-1,3.276803493E-1
2.193460167E0,1.549515873E-1,-3.371155262E-1,2.227254063E-1
2.203405167E0,1.309650838E-1,-2.792573571E-1,1.637345105E-1
2.213350167E0,1.337457001E-1,-1.991984546E-1,1.400222629E-1
2.223294167E0,1.376284361E-1,-1.009019688E-1,1.269168556E-1
2.233239167E0,1.279768795E-1,-1.096701808E-2,1.024274975E-1
2.243184167E0,9.715157002E-2,8.119980246E-2,5.338950455E-2
2.253129167E0,6.982274354E-2,1.486997455E-1,-1.715443283E-2
2.263074167E0,3.215343133E-2,1.447885931E-1,-9.629110247E-2
2.273018167E0,6.232352927E-3,9.927890450E-2,-1.471723914E-1
2.282963167E0,-1.120292768E-2,6.905491650E-2,-1.514915079E-1
2.292908167E0,-7.749605924E-3,2.942628227E-2,-1.417555213E-1
2.302853167E0,-2.566137537E-2,-3.729216009E-2,-1.325816512E-1
2.312797167E0,-2.500011213E-2,-8.789701015E-2,-1.365926266E-1
2.322742167E0,9.639876895E-3,-1.205169782E-1,-1.495009065E-1
2.332687167E0,3.342856094E-2,-1.432169676E-1,-1.844048500E-1
2.342632167E0,2.593511157E-2,-2.046563774E-1,-2.339857370E-1
2.352577167E0,2.445306256E-2,-2.651876211E-1,-2.547831535E-1
2.362521167E0,3.912700713E-2,-2.765422165E-1,-2.469539046E-1
2.372466167E0,5.431235209E-2,-2.336975485E-1,-2.249183804E-1
2.382410958E0,3.955461085E-2,-1.555441916E-1,-2.061477154E-1
2.392355958E0,2.698342688E-2,-6.454238296E-2,-1.912244260E-1
2.402299958E0,1.629196852E-2,2.506412379E-2,-1.693274528E-1
2.412244958E0,4.189957399E-4,1.126512289E-1,-1.444868147E-1
2.422189958E0,-2.083270438E-2,1.707240790E-1,-1.262777448E-1
2.432134958E0,-1.601664349E-2,1.658006907E-1,-1.022845283E-1
2.442079958E0,2.800772432E-3,1.090830266E-1,-8.825954795E-2
2.452023958E0,2.378674783E-2,4.177749157E-2,-7.554242015E-2
2.461968958E0,5.960392207E-2,-3.564601764E-2,-8.172271401E-2
2.471913958E0,6.274965405E-2,-1.019358188E-1,-1.013241112E-1
2.481858958E0,2.308080718E-2,-1.214292049E-1,-8.435530961E-2
2.491802958E0,8.517842740E-3,-1.067740917E-1,-4.324942082E-2
2.501747958E0,1.811580360E-2,-7.757474482E-2,-2.322789654E-2
2.511692958E0,5.303117633E-2,-6.729760766E-2,-3.323232755E-2
2.521637958E0,6.480456144E-2,-1.018344909E-1,-6.657610834E-2
2.531582958E0,4.350193590E-2,-1.384143382E-1,-9.835854173E-2
2.541526958E0,3.451546654E-2,-1.712261885E-1,-1.373904943E-1
2.551471958E0,3.182167932E-2,-1.849462688E-1,-1.645954698E-1
2.561416958E0,1.754949801E-2,-1.953408122E-1,-1.865582615E-1
2.571361958E0,-5.209609400E-3,-2.313150615E-1,-2.136569768E-1
