"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.031020833E-2,3.888913663E-3,1.001399127E-3,-5.394365638E-3
2.025320833E-2,8.117746562E-3,-4.885252565E-3,2.901647240E-3
3.019620833E-2,2.301244810E-2,-7.201035041E-3,6.833451800E-3
4.013920833E-2,3.380703926E-2,-5.029227119E-3,6.770866923E-3
5.008220833E-2,4.438925534E-2,4.015463404E-3,-7.759360597E-4
6.002520833E-2,4.373411834E-2,1.313705649E-2,-5.991737358E-3
6.996820833E-2,3.476670384E-2,7.422936149E-3,-1.088455692E-2
7.991120833E-2,1.105791517E-2,3.124327864E-3,-1.547078695E-2
8.985420833E-2,-1.096500549E-2,-2.115011914E-3,-1.416548435E-2
9.979720833E-2,-2.928302623E-2,-8.908202872E-3,-8.995222859E-3
1.097402083E-1,-3.053867817E-2,-8.276417851E-3,-4.955619574E-3
1.196832083E-1,-2.450315654E-2,1.848387998E-3,-5.806609988E-5
1.296262083E-1,-1.027640235E-2,2.098268643E-2,-1.545384061E-3
1.395692083E-1,1.037771115E-3,2.846084349E-2,-4.550495185E-3
1.495122083E-1,1.043764781E-2,1.828091405E-2,-7.583891973E-3
1.594552083E-1,1.326272916E-2,-1.117551001E-3,-4.767598584E-3
1.693982083E-1,1.354344282E-2,-9.356576949E-3,-1.976283733E-3
1.793412083E-1,6.522551645E-3,2.518458758E-3,2.522860654E-3
1.892842083E-1,-9.144752286E-3,1.915539056E-2,1.214747317E-3
1.992272083E-1,-1.768337935E-2,2.375520207E-2,7.495546713E-3
2.091692083E-1,-1.443438232E-2,9.337258525E-3,5.382889882E-3
2.191122083E-1,-1.707463898E-2,-8.338141255E-3,5.412184633E-3
2.290552083E-1,-1.861885749E-2,-1.397869643E-2,-3.968476318E-3
2.389982083E-1,-2.390842885E-2,-7.682717405E-3,-6.196742877E-3
2.489412083E-1,-2.781385183E-2,-3.565751715E-3,-9.544982575E-3
2.588842083E-1,-2.336557396E-2,3.093482461E-3,-4.074849188E-3
2.688272083E-1,-1.131904684E-2,1.452053059E-2,-2.441061195E-3
2.787702083E-1,1.403673086E-3,3.368011117E-2,-4.842699971E-3
2.887132083E-1,1.998542249E-2,3.091134131E-2,-2.280978020E-3
2.986562083E-1,3.294542804E-2,1.790366322E-2,-4.909784533E-3
3.085992083E-1,3.467470780E-2,-6.901076064E-3,3.206916153E-5
3.185422083E-1,3.206427768E-2,-1.155947708E-2,4.959982820E-3
3.284852083E-1,2.018114924E-2,-4.449307919E-3,6.272240542E-3
3.384282083E-1,1.262416225E-2,2.098921686E-4,5.746735260E-4
3.483712083E-1,6.658268627E-3,5.901255645E-4,-5.632685497E-3
3.583142083E-1,1.769503928E-3,-3.806753317E-3,-1.354333945E-2
3.682572083E-1,-7.289816160E-3,-6.631867960E-3,-1.696167886E-2
3.782002083E-1,-1.166512258E-2,-2.567084739E-3,-2.125149779E-2
3.881432083E-1,-1.640994288E-2,5.645234603E-3,-1.870099455E-2
3.980862083E-1,-2.460661903E-2,-3.769039875E-3,-9.382061660E-3
4.080292083E-1,-2.711061388E-2,-1.213951781E-2,3.694503568E-3
4.179722083E-1,-2.381415293E-2,-6.589489989E-3,1.578552276E-2
4.279152083E-1,-1.648929343E-2,1.382948365E-2,1.361892559E-2
4.378582083E-1,8.319072658E-4,3.121806122E-2,7.354639471E-3
4.478012083E-1,2.386702411E-2,2.235521935E-2,-3.184145316E-3
4.577442083E-1,3.917833790E-2,-8.291905746E-3,-1.024311967E-2
4.676872083E-1,3.540774062E-2,-2.988466248E-2,-1.525074523E-2
4.776302083E-1,3.157145903E-2,-3.059572726E-2,-1.743507013E-2
4.875732083E-1,3.489992023E-2,-1.628306694E-2,-1.990178227E-2
4.975162083E-1,5.438733473E-2,-1.680930890E-2,-2.209702693E-2
5.074592083E-1,7.850631326E-2,-2.245561965E-2,-2.130050398E-2
5.174022083E-1,1.151801720E-1,-4.593351856E-2,-2.353489771E-2
5.273452083E-1,1.528913379E-1,-8.175174147E-2,-2.431680635E-2
5.372882083E-1,1.869803369E-1,-1.137466952E-1,-2.753177285E-2
5.472302083E-1,1.985610723E-1,-1.258863956E-1,-3.549861535E-2
5.571732083E-1,1.829280555E-1,-9.841270000E-2,-3.596333414E-2
5.671162083E-1,1.550330371E-1,-5.340616032E-2,-2.645884641E-2
5.770592083E-1,1.232639253E-1,-6.440517027E-3,-4.548486788E-3
5.870022083E-1,9.478812665E-2,2.558096126E-2,1.923670992E-2
5.969452083E-1,8.220522106E-2,3.833750263E-2,3.809748217E-2
6.068882083E-1,7.222449034E-2,3.832663223E-2,4.327253997E-2
6.168312083E-1,6.270369142E-2,4.375388846E-2,4.488668591E-2
6.267742083E-1,4.519921169E-2,3.306698427E-2,5.782487988E-2
6.367172083E-1,3.450422361E-2,1.998447254E-2,7.030179352E-2
6.466602083E-1,3.393664211E-2,1.706259698E-2,8.040797710E-2
6.566037083E-1,4.812915996E-2,2.672161534E-2,8.667306602E-2
6.665467083E-1,7.330106199E-2,3.025159426E-2,9.176145494E-2
6.764897083E-1,1.073112264E-1,2.208900638E-2,9.332286566E-2
6.864327083E-1,1.348042637E-1,-1.195092406E-2,9.878192842E-2
6.963757083E-1,1.602060348E-1,-4.635417089E-2,1.024432480E-1
7.063187083E-1,1.803064197E-1,-7.045301050E-2,9.384780377E-2
7.162617083E-1,2.096555233E-1,-6.640686840E-2,8.405749500E-2
7.262047083E-1,2.471744120E-1,-4.535428062E-2,6.407272071E-2
7.361477083E-1,2.765909135E-1,-2.506178990E-2,5.398226529E-2
7.460907083E-1,3.145721853E-1,-1.817682013E-2,5.814082175E-2
7.560337083E-1,3.741292655E-1,-1.193575095E-3,6.595879793E-2
7.659767083E-1,4.110352695E-1,4.935012385E-2,8.500649780E-2
7.759197083E-1,4.199536741E-1,8.618723601E-2,1.120397076E-1
7.858627083E-1,4.151454568E-1,1.069498062E-1,1.440029144E-1
7.958057083E-1,3.967557847E-1,1.076696590E-1,1.728066057E-1
