"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.127708334E-3,-7.104229182E-3,-5.807256699E-1,2.177726328E-1
1.918070833E-2,5.311250687E-2,-4.851501882E-1,2.323182821E-1
2.923370833E-2,1.196182221E-1,-2.816578746E-1,1.628738344E-1
3.928770833E-2,1.624559760E-1,-4.885151051E-3,3.261009976E-2
4.934070833E-2,2.030300796E-1,3.599629998E-1,-1.320004165E-1
5.939370833E-2,2.605256140E-1,7.572491169E-1,-3.024928272E-1
6.944770833E-2,3.452245891E-1,1.262322903E0,-4.425627887E-1
7.950070833E-2,3.859661818E-1,2.052788734E0,-5.438259840E-1
8.955370833E-2,2.000389397E-1,3.116831779E0,-7.668581605E-1
9.960770833E-2,-2.360129356E-1,4.244750500E0,-1.189632773E0
1.096607083E-1,-7.032721639E-1,4.764204025E0,-1.599454999E0
1.197137083E-1,-9.514697194E-1,4.457648754E0,-1.634332776E0
1.297677083E-1,-1.024321675E0,3.569860220E0,-1.315537214E0
1.398207083E-1,-1.020666718E0,2.580440760E0,-1.036523223E0
1.498737083E-1,-7.703304887E-1,1.325732946E0,-9.458728433E-1
1.599277083E-1,-5.600225329E-1,1.975549385E-2,-1.043111801E0
1.699807083E-1,-4.085053802E-1,-1.047243118E0,-1.263212323E0
1.800337083E-1,-2.506552935E-1,-1.804779053E0,-1.372715831E0
1.900867083E-1,-2.522253692E-1,-2.068346024E0,-1.396819115E0
2.001407083E-1,-2.429469079E-1,-1.899640203E0,-1.349598050E0
2.101937083E-1,-2.754012048E-1,-1.406258702E0,-1.207950950E0
2.202467083E-1,-2.289772481E-1,-8.424928784E-1,-9.890385270E-1
2.303007083E-1,-1.419211924E-1,-4.574977756E-1,-7.256327868E-1
2.403537083E-1,-5.154069886E-2,-2.883202136E-1,-5.106642842E-1
2.504067083E-1,1.880844124E-2,-2.915174067E-1,-3.463102281E-1
2.604607083E-1,9.905760176E-3,-2.489198744E-1,-2.465008050E-1
2.705137083E-1,-4.331853613E-2,-1.254856437E-1,-1.751242578E-1
2.805667083E-1,-1.511358023E-1,2.001755387E-1,-1.269234419E-1
2.906207083E-1,-1.966545433E-1,6.156372428E-1,-8.759184182E-2
3.006737083E-1,-2.176975012E-1,1.041757345E0,-6.281272322E-2
3.107267083E-1,-1.526197493E-1,1.304899693E0,-6.307540089E-2
3.207807083E-1,-5.971137807E-2,1.365816832E0,-7.768496871E-2
3.308337083E-1,1.039564796E-2,1.146579862E0,-6.565926224E-2
3.408867083E-1,1.058225706E-1,7.120615244E-1,-3.809341416E-2
3.509407083E-1,1.281318218E-1,2.950765491E-1,-3.798311204E-2
3.609937083E-1,8.478461206E-2,4.506749287E-2,-6.834448129E-2
3.710467083E-1,5.894191936E-2,-2.233905718E-2,-1.267089248E-1
3.810997083E-1,4.782721773E-2,1.013695672E-1,-2.029935867E-1
3.911537083E-1,8.412320912E-2,3.142997324E-1,-2.525746524E-1
4.012067083E-1,1.363443285E-1,5.078763962E-1,-2.719802856E-1
4.112597083E-1,1.479416341E-1,5.998977423E-1,-2.547555864E-1
4.213137083E-1,9.646698833E-2,5.608568788E-1,-2.115082592E-1
4.313667083E-1,4.638886079E-2,3.910410404E-1,-1.493842602E-1
4.414197083E-1,1.131849084E-2,2.026125342E-1,-1.025722846E-1
4.514737083E-1,-4.486269504E-2,1.205535457E-1,-9.124079347E-2
4.615267083E-1,-1.088363528E-1,1.485982388E-1,-1.651365906E-1
4.715797083E-1,-1.286338717E-1,1.942557842E-1,-2.584529221E-1
4.816337083E-1,-1.247880012E-1,2.123232037E-1,-3.009228706E-1
4.916867083E-1,-6.409423798E-2,1.501134187E-1,-2.918324471E-1
5.017397083E-1,-4.686332121E-2,8.897577226E-2,-2.396254539E-1
5.117937083E-1,-1.851172000E-2,6.196480244E-3,-2.054877579E-1
5.218467083E-1,-2.702211775E-2,-1.745105721E-2,-2.005366683E-1
