"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.587708328E-3,-4.799918518E0,8.176297302E0,5.492677917E0
1.164070833E-2,-4.578828278E0,8.388256531E0,5.321284332E0
2.169470833E-2,-4.208049316E0,9.026229858E0,5.156626740E0
3.174770833E-2,-3.637136536E0,9.919572144E0,4.769232330E0
4.180070833E-2,-3.158132629E0,1.078477295E1,4.002377014E0
5.185470833E-2,-2.868185577E0,1.091006241E1,3.085383911E0
6.190770833E-2,-2.877765656E0,9.720037079E0,2.362537079E0
7.196070833E-2,-3.084635468E0,7.862250366E0,1.746867371E0
8.201470833E-2,-3.229833527E0,6.239624634E0,1.545685730E0
9.206770833E-2,-2.848576355E0,5.308560791E0,2.834655304E0
1.021207083E-1,-2.394869843E0,5.496270447E0,6.460415497E0
1.121747083E-1,-2.947819977E0,6.266269226E0,1.106948090E1
1.222277083E-1,-5.134323120E0,5.983956299E0,1.352722000E1
1.322807083E-1,-8.534352722E0,4.558171234E0,1.245859222E1
1.423347083E-1,-1.089135132E1,4.199217682E0,9.861043854E0
1.523877083E-1,-1.273297165E1,4.408482513E0,7.325167236E0
1.624407083E-1,-1.330059128E1,4.546046448E0,4.479884033E0
1.724937083E-1,-1.222013809E1,5.259013824E0,2.494562531E0
1.825477083E-1,-1.065469345E1,5.471721497E0,1.697919159E0
1.926007083E-1,-8.768465881E0,5.481451263E0,1.782792664E0
2.026537083E-1,-7.114555206E0,5.374573517E0,3.273243256E0
2.127077083E-1,-5.916895752E0,4.485272827E0,4.962630157E0
2.227607083E-1,-4.637955322E0,3.608845367E0,6.225703583E0
2.328137083E-1,-3.619323578E0,2.709665222E0,6.525081024E0
2.428677083E-1,-2.465373230E0,2.574047241E0,5.660928040E0
2.529207083E-1,-1.758992157E0,2.642005920E0,4.610711975E0
2.629737083E-1,-1.372944946E0,2.915187836E0,3.788771210E0
2.730277083E-1,-1.448687439E0,3.057691498E0,3.405867462E0
2.830807083E-1,-2.082469482E0,3.283422089E0,3.477568359E0
2.931337083E-1,-3.192111969E0,3.380719757E0,4.269721069E0
3.031877083E-1,-4.498295746E0,3.528911591E0,4.952750702E0
3.132407083E-1,-5.705535278E0,3.920946350E0,5.438640289E0
3.232937083E-1,-6.619833984E0,4.750970306E0,5.342540131E0
3.333477083E-1,-7.289241943E0,5.585634613E0,4.878205719E0
3.434007083E-1,-7.626490631E0,5.894442444E0,4.538711700E0
3.534537083E-1,-7.618706818E0,5.511089630E0,4.370760956E0
3.635077083E-1,-7.551945648E0,5.128036194E0,4.623136139E0
3.735607083E-1,-7.572303314E0,4.852459259E0,5.187761993E0
3.836137083E-1,-7.782915344E0,4.677473145E0,5.593867493E0
3.936667083E-1,-8.163124695E0,4.828509064E0,5.838758240E0
4.037207083E-1,-8.445138245E0,5.325026550E0,5.746100922E0
4.137737083E-1,-8.516090698E0,5.895041199E0,5.492528229E0
4.238267083E-1,-8.311316528E0,6.320157166E0,5.341342621E0
4.338807083E-1,-8.003706207E0,6.398144989E0,5.401068420E0
4.439337083E-1,-7.771688690E0,6.117029572E0,5.392985229E0
4.539867083E-1,-7.774083710E0,5.908363495E0,5.566923523E0
4.640407083E-1,-7.913294220E0,5.972729645E0,5.884113922E0
4.740937083E-1,-8.136180725E0,6.146967316E0,6.254593506E0
4.841467083E-1,-8.383167114E0,6.412964172E0,6.345454559E0
4.942007083E-1,-8.240064697E0,6.397695923E0,5.934109955E0
5.042537083E-1,-7.883955231E0,6.225104828E0,5.258115692E0
5.143067083E-1,-7.368277588E0,5.726491699E0,4.658312988E0
5.243607083E-1,-6.992109833E0,4.942122803E0,4.256548462E0
5.344137083E-1,-6.710695038E0,4.374054108E0,4.123774567E0
5.444667083E-1,-6.594835968E0,3.908073120E0,4.301604767E0
5.545207083E-1,-6.710096283E0,3.829037476E0,4.648882599E0
5.645737083E-1,-6.786736908E0,3.958368530E0,4.930297394E0
5.746267083E-1,-6.861581268E0,4.323309631E0,4.837939453E0
5.846797083E-1,-6.914870453E0,4.835095367E0,4.546794891E0
5.947337083E-1,-6.868317261E0,5.083279266E0,4.384831696E0
6.047867083E-1,-6.624773712E0,4.713847504E0,4.151916046E0
6.148397083E-1,-6.578070831E0,4.367018738E0,4.146377563E0
6.248937083E-1,-6.857988739E0,4.027375031E0,4.551584930E0
6.349467083E-1,-7.367678833E0,4.147575073E0,5.211113434E0
6.449997083E-1,-7.935897217E0,4.601730652E0,6.074667664E0
6.550537083E-1,-8.620872803E0,4.996908875E0,6.644981689E0
6.651067083E-1,-9.524992676E0,5.367687836E0,6.869065704E0
6.751597083E-1,-1.072729248E1,5.242697754E0,5.577401733E0
6.852137083E-1,-1.102023331E1,5.815556488E0,3.772006073E0
6.952667083E-1,-1.035516632E1,6.649472351E0,2.846480713E0
7.053197083E-1,-9.007219391E0,7.194189606E0,3.091970215E0
7.153737083E-1,-7.255711670E0,7.237000580E0,4.314028931E0
7.254267083E-1,-6.179599457E0,6.606212311E0,5.586383057E0
7.354797083E-1,-5.985303497E0,5.917644196E0,6.524482269E0
7.455337083E-1,-6.285728760E0,4.916226654E0,6.616091766E0
7.555867083E-1,-6.520740051E0,3.945944366E0,5.748196564E0
7.656397083E-1,-6.511010284E0,3.372187500E0,4.432432709E0
7.756937083E-1,-6.342460785E0,3.224295044E0,3.265758820E0
7.857467083E-1,-6.088289337E0,3.479813690E0,2.964285736E0
7.957997083E-1,-5.661826172E0,3.610491943E0,3.326233063E0
8.058527083E-1,-5.049299927E0,3.757935333E0,4.092938690E0
8.159067083E-1,-4.565206604E0,3.980522461E0,4.962031403E0
8.259597083E-1,-4.489613800E0,3.991898804E0,5.093757477E0
8.360127083E-1,-4.643643494E0,4.330045624E0,4.592449951E0
8.460667083E-1,-4.822820892E0,4.511318665E0,3.991599426E0
8.561197083E-1,-4.804409180E0,4.231999512E0,3.329526215E0
8.661727083E-1,-4.594844971E0,3.931424561E0,3.292104034E0
8.762267083E-1,-4.245920563E0,3.471131744E0,3.788172455E0
8.862797083E-1,-4.114493866E0,3.139870605E0,4.464615784E0
8.963327083E-1,-4.302652588E0,3.182232513E0,4.945266266E0
9.063867083E-1,-4.928052063E0,3.373684387E0,4.918471985E0
9.164397083E-1,-6.144572296E0,3.764521637E0,4.232747955E0
9.264927083E-1,-7.221432953E0,4.221670990E0,3.554807739E0
9.365467083E-1,-7.577692108E0,4.232747955E0,2.775228882E0
9.465997083E-1,-7.104825439E0,3.942800903E0,2.451452179E0
9.566527083E-1,-6.367907867E0,3.521726532E0,3.252586212E0
9.667072917E-1,-5.786067810E0,3.008593597E0,4.734953613E0
9.767602917E-1,-5.739364929E0,2.203268280E0,6.224655762E0
9.868132917E-1,-6.070626068E0,1.512305145E0,6.994953918E0
9.968662917E-1,-6.397695923E0,1.218915253E0,6.847211151E0
1.006920292E0,-6.359974365E0,1.140178986E0,5.817053375E0
1.016973292E0,-6.547983398E0,1.105002136E0,4.546794891E0
1.027026292E0,-6.726562042E0,1.495839386E0,3.342100067E0
1.037080292E0,-6.554719391E0,2.135010223E0,2.923420715E0
1.047133292E0,-6.483916626E0,3.086731110E0,3.829935608E0
1.057186292E0,-7.440128174E0,4.459226990E0,5.165009308E0
1.067240292E0,-7.865543518E0,5.393733673E0,6.628066864E0
1.077293292E0,-8.068371735E0,5.786816254E0,7.285649414E0
1.087346292E0,-7.783214722E0,5.713468781E0,6.226152649E0
1.097400292E0,-8.047115936E0,4.863685913E0,4.827012177E0
1.107453292E0,-8.581504669E0,3.845353546E0,3.966751099E0
1.117506292E0,-8.892258453E0,2.913092194E0,3.529061279E0
1.127560292E0,-8.446784821E0,2.427052917E0,2.907703400E0
1.137613292E0,-7.784412231E0,2.165696411E0,2.448159027E0
1.147666292E0,-7.154671783E0,2.157014465E0,2.529440002E0
1.157720292E0,-6.493945770E0,2.318378906E0,2.430046692E0
1.167773292E0,-6.051765289E0,2.745740204E0,3.231180725E0
1.177826292E0,-5.141208801E0,2.858156433E0,4.585264893E0
1.187879292E0,-4.661905518E0,2.271825714E0,5.339097290E0
1.197933292E0,-5.048102417E0,1.130449219E0,5.425916748E0
1.207986292E0,-6.112838287E0,1.561253357E-1,5.118156738E0
1.218039292E0,-7.452702026E0,-9.864486694E-2,5.311704254E0
1.228093292E0,-8.801846466E0,3.546125793E-1,5.091063080E0
1.238146292E0,-1.047656387E1,1.715582428E0,5.440137177E0
1.248199292E0,-1.208945984E1,3.468587036E0,5.823040924E0
1.258253292E0,-1.314745972E1,4.686005402E0,5.586832123E0
1.268306292E0,-1.332633774E1,5.398074646E0,5.049150238E0
1.278359292E0,-1.291289749E1,5.670358429E0,4.956941986E0
1.288413292E0,-1.197794174E1,5.392536163E0,4.803361359E0
1.298466292E0,-1.137604340E1,4.852159882E0,4.265230408E0
1.308519292E0,-1.076261902E1,4.559069366E0,4.208049316E0
1.318573292E0,-1.015129028E1,4.649780731E0,4.565505981E0
1.328626292E0,-9.529183960E0,5.295238495E0,5.093009033E0
1.338679292E0,-8.691525879E0,6.122717743E0,5.434748383E0
1.348733292E0,-7.504344635E0,7.117998047E0,4.903952179E0
1.358786292E0,-6.794520721E0,7.606731720E0,4.284839630E0
1.368839292E0,-6.658453674E0,7.467970276E0,3.766018524E0
1.378892292E0,-6.534361725E0,6.979685669E0,3.494333496E0
1.388946292E0,-6.527176666E0,6.474037170E0,3.145409088E0
1.398999292E0,-5.945635986E0,6.505172424E0,2.983146515E0
1.409052292E0,-5.283113708E0,6.742429047E0,2.760409698E0
1.419106292E0,-4.944517822E0,6.928043060E0,2.588417358E0
1.429159292E0,-4.750072174E0,6.900799713E0,2.771336975E0
1.439212292E0,-4.839436340E0,7.011419678E0,2.411036224E0
1.449266292E0,-5.554499359E0,7.262297974E0,1.401385803E0
1.459319292E0,-6.551426239E0,7.712112579E0,7.955955505E-1
1.469372292E0,-7.905211029E0,8.491092682E0,7.295828247E-1
1.479426292E0,-1.009740234E1,9.841883698E0,4.337979126E-1
1.489479292E0,-1.298849030E1,1.085213287E1,-2.688409424E-1
1.499532292E0,-1.694970291E1,9.051227875E0,-5.153782654E-1
1.509586292E0,-1.963212479E1,5.203778687E0,8.300239563E-1
1.519639292E0,-1.912572784E1,2.198328552E0,1.922152863E0
1.529692292E0,-1.716270996E1,1.491648102E0,3.243904266E0
1.539746292E0,-1.403346725E1,3.466641083E0,3.771856384E0
1.549799292E0,-1.141601028E1,5.585634613E0,4.245471497E0
1.559852292E0,-9.676477661E0,7.078929291E0,4.546196136E0
1.569905292E0,-8.652756500E0,8.368347931E0,4.656816101E0
1.579959292E0,-8.043822784E0,9.186247101E0,4.793930969E0
1.590012292E0,-7.728278961E0,9.924960938E0,4.431684265E0
1.600065292E0,-7.838000793E0,1.010458740E1,4.203708344E0
1.610119292E0,-8.035589905E0,9.369466095E0,4.336931305E0
1.620172292E0,-8.136629791E0,8.360863495E0,4.398153992E0
1.630225292E0,-8.095615082E0,8.260122986E0,4.045487366E0
1.640279292E0,-7.668852539E0,8.821904755E0,3.572171631E0
1.650332292E0,-6.913523254E0,9.216334534E0,3.081641693E0
1.660385292E0,-6.296206970E0,8.966803436E0,2.803370361E0
1.670439292E0,-5.577252045E0,8.191715240E0,2.795736237E0
1.680492292E0,-4.578828278E0,7.483837280E0,2.667303314E0
1.690545292E0,-3.691623230E0,7.275021515E0,2.296674042E0
1.700599292E0,-3.175795898E0,7.445516968E0,2.084714813E0
1.710652292E0,-2.951711884E0,7.756869507E0,2.031725006E0
1.720705292E0,-3.057990875E0,7.846533051E0,2.176623688E0
1.730758292E0,-3.470083923E0,7.614814911E0,2.343526611E0
1.740812292E0,-4.081562347E0,7.166646881E0,2.636317749E0
1.750865292E0,-4.545896759E0,6.804400177E0,2.709515533E0
1.760918292E0,-4.650978241E0,6.505322113E0,2.784509583E0
1.770972292E0,-4.438120880E0,6.449039154E0,2.788251801E0
1.781025292E0,-4.114793243E0,6.980883179E0,2.692301331E0
1.791078292E0,-3.802841949E0,7.863298187E0,2.618205414E0
1.801132292E0,-3.700903931E0,8.494685211E0,2.606829071E0
1.811185292E0,-4.027524719E0,8.463250580E0,2.852767639E0
1.821238292E0,-4.407285004E0,7.849975891E0,3.274440765E0
1.831292292E0,-4.652026062E0,7.159910889E0,3.702849884E0
1.841345292E0,-4.505331116E0,6.524931335E0,4.004772034E0
1.851398292E0,-4.205504608E0,6.103108521E0,3.893553314E0
1.861452292E0,-4.041445770E0,6.256689148E0,3.498674469E0
1.871505292E0,-3.937561798E0,7.015161896E0,3.110980682E0
1.881558292E0,-4.224964142E0,7.787855072E0,2.765798492E0
1.891611292E0,-4.647535400E0,8.244255981E0,2.704276428E0
1.901665292E0,-4.989424438E0,8.167914734E0,2.991978149E0
1.911718292E0,-5.185516663E0,7.695048065E0,3.428171082E0
