Time,rikst_Arm_3_X (rad/s),rikst_Arm_3_Y (rad/s),rikst_Arm_3_Z (rad/s),rikst_Arm_3_X (m/s^2),rikst_Arm_3_Y (m/s^2),rikst_Arm_3_Z (m/s^2),rikst_Been_3_X (rad/s),rikst_Been_3_Y (rad/s),rikst_Been_3_Z (rad/s),rikst_Been_3_X (m/s^2),rikst_Been_3_Y (m/s^2),rikst_Been_3_Z (m/s^2),rikst_3_Distance (meters),rikst_3_Pace (seconds),rikst_Arm_1_HR (bpm)
00:00:00.000,0.28032622635,0.7784774296029999,0.14771584754810002,-6.681086608999999,4.7266009826,1.9803817748,0.28032622635,0.7784774296029999,0.14771584754810002,-6.681086608999999,4.7266009826,1.9803817748,,,90.0
00:00:00.100,0.09277207469250001,0.111485470833,-0.0648781026246,-9.8507602393,6.4343846283,1.8795514527000001,0.09277207469250001,0.111485470833,-0.0648781026246,-9.8507602393,6.4343846283,1.8795514527000001,,,
00:00:00.200,-0.05124038103899999,-0.030037122222999996,0.054292551614,-7.2529573974,5.655404525700001,1.7364939421999999,-0.05124038103899999,-0.030037122222999996,0.054292551614,-7.2529573974,5.655404525700001,1.7364939421999999,,,
00:00:00.300,0.035780390914,0.22010610848,0.044294768572,-7.809305465700001,5.5283188019,1.4730417937999998,0.035780390914,0.22010610848,0.044294768572,-7.809305465700001,5.5283188019,1.4730417937999998,,,
00:00:00.400,-0.0358451310041,0.0717711461263,0.09432944134000001,-8.1532452393,6.0460022736,1.7707127838,-0.0358451310041,0.0717711461263,0.09432944134000001,-8.1532452393,6.0460022736,1.7707127838,,,
00:00:00.500,-0.022447763384999996,0.086955177772,-0.027959040666200002,-7.707337509199999,5.7619379881,1.349099533,-0.022447763384999996,0.086955177772,-0.027959040666200002,-7.707337509199999,5.7619379881,1.349099533,,,
00:00:00.600,0.0162828434276,0.20834198147400002,0.0488532809165,-7.397990798899999,5.6516922453000005,1.1062445527400002,0.0162828434276,0.20834198147400002,0.0488532809165,-7.397990798899999,5.6516922453000005,1.1062445527400002,,,
00:00:00.700,-0.018093597326,0.37450813652,0.12140640756249998,-7.480349532999999,6.3528491821,1.22990240474,-0.018093597326,0.37450813652,0.12140640756249998,-7.480349532999999,6.3528491821,1.22990240474,,,
00:00:00.800,-0.29253602622999997,0.60004825592,0.44760798213999997,-7.300782943600001,5.313066421499999,0.8991651764,-0.29253602622999997,0.60004825592,0.44760798213999997,-7.300782943600001,5.313066421499999,0.8991651764,2.3,0.0,
00:00:00.900,-0.63320400119,0.9399811894499999,0.82658933401,-7.8549455567,5.67246904,0.998693206754,-0.63320400119,0.9399811894499999,0.82658933401,-7.8549455567,5.67246904,0.998693206754,,,
00:00:01.000,-1.0409610091800001,0.12461456209800001,0.8445224463500001,-7.0781209718,6.064518768400001,0.7995623015500001,-1.0409610091800001,0.12461456209800001,0.8445224463500001,-7.0781209718,6.064518768400001,0.7995623015500001,,,90.0
00:00:01.100,-1.3080469131,0.6757810234900001,1.00747039323,-7.312683197000001,6.4260619357,0.54377421566,-1.3080469131,0.6757810234900001,1.00747039323,-7.312683197000001,6.4260619357,0.54377421566,,,
00:00:01.200,-1.6678403737000003,1.0414975046400001,1.3945284842999999,-6.975299789499999,7.7624229583,0.74485107425,-1.6678403737000003,1.0414975046400001,1.3945284842999999,-6.975299789499999,7.7624229583,0.74485107425,,,
00:00:01.300,-2.1329639314,1.2390279175,1.9506913304000002,-6.2960423125,9.687210343,1.15950379953,-2.1329639314,1.2390279175,1.9506913304000002,-6.2960423125,9.687210343,1.15950379953,,,
