Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
0.006118866663143763,-7.5047937010000005,-6.088139647999999,-1.271455994
0.016062866663162367,-7.477400665,-6.1152333070000005,-1.2249028020000001
0.026007866663178447,-7.471562805,-6.125561829,-1.230141907
0.03595186666314021,-7.487729187,-6.156248016,-1.260977783
0.04589586666315881,-7.520061951000001,-6.182593231,-1.271755371
0.05584086666317489,-7.592361603,-6.181096344,-1.282532959
0.06578486666313665,-7.652087402,-6.16522934,-1.2819342040000001
0.07572886666315526,-7.674989777,-6.152954865,-1.295555878
0.08567386666317134,-7.658673706,-6.158493347,-1.319057007
0.09561786666318994,-7.591313782,-6.153254242,-1.311572571
0.1055618666631517,-7.506739655,-6.164480896000001,-1.281036072
0.11550686666311094,-7.461383972,-6.180497589,-1.235381012
0.12545086666312955,-7.466473389,-6.154751129,-1.218915253
0.13539486666314815,-7.472311249,-6.139183502000001,-1.246457977
0.14533986666316423,-7.485334167,-6.149811401,-1.280587006
0.155283866663126,-7.522007904,-6.167175293,-1.3123210140000001
0.1652278666631446,-7.582482147,-6.153254242,-1.328637085
0.17517286666316068,-7.598049774,-6.132597197999999,-1.29884903
0.18511686666312244,-7.593409424,-6.167324982,-1.236129456
0.19506186666313852,-7.621700592000001,-6.173611908,-1.208287354
0.20500586666315712,-7.62544281,-6.157295837,-1.2105326840000001
0.21494986666317573,-7.600145416,-6.146218872,-1.225351868
0.2248948666631918,-7.566166077,-6.122268677,-1.2650193790000002
0.23483886666315357,-7.55643631,-6.110592957000001,-1.287322998
0.24478286666317217,-7.5709561160000005,-6.0995159910000005,-1.291514282
0.2547278666631314,-7.5817337039999995,-6.072272644,-1.279688873
0.26467186666315,-7.563621368,-6.096372528,-1.254541168
0.2746158666631686,-7.529791717999999,-6.161337433,-1.203347626
0.28456086666312785,-7.541766815,-6.164929962,-1.14437027
0.29450486666314646,-7.591762847999999,-6.127208405,-1.14556778
0.30444886666316506,-7.614665222,-6.092031555,-1.175505524
0.3143938666631243,-7.610623627000001,-6.088289337000001,-1.216969299
0.3243378666631429,-7.618706818,-6.11598175,-1.2901670840000001
0.3342818666631615,-7.610923004,-6.152954865,-1.307081909
0.3442268666631776,-7.58802063,-6.156697082999999,-1.277593231
0.35417086666313935,-7.583529968,-6.159092102000001,-1.240470428
0.36411586666315543,-7.57394989,-6.154751129,-1.2325369259999999
0.37405986666317403,-7.52485199,-6.154002686,-1.215173035
0.3840038666631358,-7.487579498,-6.134842529,-1.192420349
0.3939488666631519,-7.5155712889999995,-6.102509766,-1.1997550959999999
0.4038928666631705,-7.579039307,-6.069877625,-1.216520233
0.4138368666631891,-7.6393638610000005,-6.048322449,-1.279688873
0.4237818666631483,-7.669002227999999,-6.045478363,-1.3305830379999999
0.4337258666631101,-7.692653046,-6.066584473,-1.342408447
0.44366986666318553,-7.707172852,-6.087391205,-1.333427124
0.45361486666314477,-7.687713317999999,-6.113137665,-1.274150391
0.46355886666316337,-7.6504408260000005,-6.116879882999999,-1.234033813
0.47350286666312513,-7.667205963,-6.124663696,-1.243015137
0.4834478666631412,-7.763755187999999,-6.093678131,-1.34674942
0.4933918666631598,-7.820487213,-5.994733887000001,-1.48012207
0.5033368666631759,-7.861052856000001,-5.926176452999999,-1.4973362730000002
0.5132808666631377,-7.920628967000001,-5.919590148999999,-1.459614716
0.5232248666631563,-7.932154999,-5.909860382000001,-1.38656662
0.5331698666631723,-7.94487854,-5.910309448,-1.245859222
0.543113866663191,-8.037236481,-5.853876801,-1.282682648
0.5530578666631527,-7.953410797,-5.742059326000001,-1.385818176
0.563002866663112,-7.863148498999999,-5.7230488589999995,-1.401984558
0.5729468666631874,-7.875422974,-5.665867767000001,-1.4974859619999998
0.5828908666631492,-7.740703125,-5.650150452,-1.498683472
0.5928358666631652,-7.5770933529999995,-5.676495667,-1.244212646
0.602779866663127,-7.630681915,-5.56258255,-0.959355011
0.6127238666632024,-7.840545502,-5.36244873,-0.9312135315000001
0.6226688666631617,-8.030799866,-5.2015333560000006,-1.089883575
0.6326128666631234,-8.24440567,-5.190606079,-1.3687536619999998
0.6425578666631395,-8.512947235,-5.212161255,-1.652563477
0.6525018666631581,-8.668623505,-5.2263816830000005,-1.6748670959999998
0.6624458666631767,-8.589438171,-5.132227478,-1.40288269
0.6723908666631928,-8.362809448,-5.000351715,-1.144070892
0.6823348666631546,-8.134683837999999,-4.96233078,-1.011446686
0.6922788666631732,-8.035889282000001,-4.889282683999999,-1.057251434
0.7022238666631893,-8.069569244,-4.762945404,-1.19930603
0.712167866663151,-8.177494812,-4.64289505,-1.3039384459999999
0.7221118666631696,-8.267008667,-4.610861664,-1.272952881
0.7320568666631289,-8.389154663,-4.629423065,-1.259630585
0.7420008666631475,-8.570427704,-4.587510223,-1.363215179
0.7519448666631661,-8.682843933,-4.5788282780000005,-1.369951172
0.7618898666631253,-8.693471832,-4.640350342,-1.294358368
0.7718338666631439,-8.709638214,-4.741390228,-1.2055929570000001
0.78177886666316,-8.688382416,-4.834646301,-1.246757355
0.7917228666631786,-8.572673035,-4.8934739689999995,-1.31052475
0.8016668666631404,-8.384364624,-4.984933777,-1.307680664
0.8116118666631564,-8.254285126000001,-5.09690094,-1.384920044
0.821555866663175,-8.174800415,-5.182373199,-1.537602539
0.8314998666631368,-8.039481812,-5.273982697,-1.542093201
0.8414448666631529,-7.898325347999999,-5.391488342000001,-1.471140747
0.8513888666631715,-7.864346007999999,-5.516328735,-1.4727873230000001
0.8613328666631332,-7.885452118,-5.5242622379999995,-1.4067745969999998
0.8712778666631493,-7.839048615,-5.4851934810000005,-1.225800934
0.8812218666631679,-7.7365118410000004,-5.452711029,-1.076261902
0.8911668666631272,-7.584877167,-5.433251495,-0.9455836487
0.9011108666631458,-7.442074127000001,-5.353018341,-0.8300239562999999
0.9110548666631075,-7.358996887000001,-5.258864136000001,-0.8325686645999999
0.9209998666631805,-7.397915955,-5.2314711,-0.8072712707999999
0.9309438666631422,-7.701933746,-5.345533905,-0.9493258667
0.9408878666631608,-8.087082825,-5.746849365,-1.297202454
0.9508326666631888,-8.307723999,-6.399342498999999,-1.320104828
0.9607766666631505,-8.194559326,-6.886130219,-1.098116455
0.9707206666631691,-7.955656127999999,-7.066654816000001,-1.044976959
0.9806656666631852,-7.603737946,-7.093299407999999,-1.162781982
0.9906096666632038,-7.276668091,-7.122039642000001,-1.319057007
1.000554666663163,-7.125332794,-7.223079529,-1.3695021059999999
1.0104986666631248,-7.20302124,-7.370672607,-1.436412964
1.0204426666632003,-7.332501983999999,-7.397915955,-1.486558685
1.0303876666631595,-7.52365448,-7.220085753999999,-1.446591797
1.0403316666631781,-7.6356216429999995,-6.9317852779999996,-1.259929962
1.0502756666631399,-7.747588806,-6.555916901,-1.275198212
1.060220666663156,-7.788603516,-6.158493347,-1.278191986
1.0701646666631746,-7.669750671,-5.802084503,-0.9349557495
1.0801086666631363,-7.499404907000001,-5.508694611,-0.845741272
1.0900536666631524,-7.537575531,-5.343587952,-0.9044192504999999
1.099997666663171,-7.838300171,-5.046904907,-0.9099577332
1.109942666663187,-8.126450958,-4.641996918,-0.9955796814
1.1198866666632057,-8.300089874,-4.19592453,-1.0344987490000002
1.1298306666631674,-8.249046021,-3.7402720639999996,-1.085991669
1.1397756666631267,-8.123756561,-3.4820590210000004,-0.9900411987000001
1.1497196666632021,-8.079149323,-3.27384201,-0.8575666809
1.159663666663164,-8.233328705,-3.1120285030000003,-0.8915460205
1.16960866666318,-8.659941559,-3.144960022,-0.8652008056999999
1.1795526666631417,-9.13954422,-3.433709564,-0.8557704163
1.1894966666631603,-9.486223297,-3.8868173219999997,-0.8327183533
1.1994416666631764,-9.506131897000001,-4.2331970210000005,-0.772842865
1.2093856666631382,-9.150770873999999,-4.564308472,-0.8319699097
1.2193306666631543,-8.838520203,-4.691094818,-1.129401398
1.2292746666631729,-8.627758484,-4.461622009,-1.6640895080000002
1.2392186666631346,-8.277636566,-4.080963593,-1.8143769840000001
1.2491636666632076,-7.797285461,-3.7353323360000004,-1.713636475
1.2591076666631693,-7.376660156,-3.502716064,-1.729204102
1.269051666663188,-7.192243652,-3.280428314,-1.7272581480000002
1.278996666663204,-7.334597626,-3.399281158,-1.981878662
1.2889406666631658,-8.04786438,-3.807332611,-2.180216217
1.2988846666631844,-8.848699036000001,-4.212240601,-1.961820374
1.3088296666631436,-9.150471497,-4.4247985839999995,-1.6682807919999998
1.3187736666631622,-8.744665375,-4.484374695,-1.3745915219999998
1.3287186666631783,-8.031248932,-4.55278244,-1.259181519
1.33866266666314,-7.570057983,-4.720733185,-1.7280065919999998
1.3486066666631586,-7.912545776,-5.0019982910000005,-2.146087189
1.3585516666631747,-8.753047943,-5.30287262,-2.093396759
1.3684956666631365,-9.431437225,-5.3820579529999995,-1.845811615
1.378439666663155,-9.646988983,-5.1744396969999995,-1.64043869
1.3883846666631712,-9.21094574,-4.8949708560000005,-1.620679779
1.3983286666631898,-8.437803497,-4.681814117,-1.826950836
1.408273666663149,-7.8344082639999995,-4.5785289,-2.2643412780000003
1.4182176666631676,-7.713609467,-4.477489014,-2.628234558
1.4281616666631862,-7.962541809,-4.296665039,-2.7756779480000002
1.4381066666631455,-8.385262756,-4.036206665,-2.884950714
1.448050666663164,-9.002878418,-3.7402720639999996,-2.873574371
1.4579946666631827,-9.038204956,-3.745660858,-2.568209381
1.467939666663142,-8.802295532,-3.8321809389999997,-2.6791287230000003
1.4778836666631605,-8.473878479,-3.932322693,-2.68885849
1.4878276666631223,-8.386160889,-3.960164795,-2.618804169
1.4977726666631384,-8.585845642,-3.898193665,-2.720891876
1.507716666663157,-8.795110474,-3.685336304,-2.607727203
1.517661666663173,-8.830137634,-3.316952362,-2.539020081
1.5276056666631916,-8.636739807,-2.9955706789999996,-2.491718445
1.5375496666631534,-8.563392334,-2.6354196169999997,-2.20087326
1.5474946666631695,-8.213569794,-2.373763733,-2.025737457
1.557438666663188,-8.071066132,-2.24772583,-1.914369049
1.5673826666631498,-8.044271851,-2.388732605,-2.0454963680000002
1.577327666663166,-7.909851379,-2.824476471,-2.330054626
1.5872716666631845,-8.318351898,-3.149750061,-2.077380066
1.5972166666631438,-9.111552429,-2.643802185,-2.20087326
1.6071606666631624,-9.421258392,-2.7668463130000003,-2.5059388730000003
1.6171046666631241,-9.864337006,-3.019371185,-2.551144867
1.6270496666631402,-9.694290619,-3.135679321,-2.382745056
1.6369936666631588,-9.083111572,-3.0181736760000004,-2.26643692
1.6469376666631774,-8.499624939,-2.8487260439999997,-2.2876927190000003
1.6568826666631935,-8.102351074,-2.8391459660000002,-2.485880585
1.6668266666631553,-8.093968506,-2.8101063539999998,-2.57539444
1.6767716666631713,-8.368946686000001,-2.8566595460000004,-2.342329102
1.68671566666319,-8.635392609,-2.978805542,-2.063608704
1.6966596666631517,-9.012458496,-3.0109886169999998,-1.8097366330000002
1.7066046666631678,-9.36422699,-3.095263367,-1.725312195
1.7165486666631296,-9.513616333,-3.2560290530000002,-1.7777032469999998
1.726492666663205,-9.557774506,-3.36634964,-1.8549426269999998
1.7364376666631642,-9.59819046,-3.335663452,-2.003583527
1.746381666663126,-9.556576996,-3.22713913,-1.9911593630000002
1.756326666663142,-9.44026886,-3.197650452,-1.8257533259999998
1.7662706666631607,-9.313332825,-3.2340248110000003,-1.719174957
1.7762146666631793,-9.310488739,-3.196752319,-1.594334564
1.7861596666631954,-9.214987335,-3.2166609189999997,-1.556912384
1.7961036666631571,-9.110803986,-3.1684611510000003,-1.6581019590000001
1.8060476666631757,-9.198970642,-2.9612919619999998,-1.981728973
1.8159926666631918,-9.358538818,-2.735411682,-2.365830231
1.8259366666631536,-9.692494353999999,-2.59290802,-2.352507935
1.8358816666631697,-10.11177246,-2.651585999,-1.9246975709999998
1.8458256666631314,-10.35307068,-2.7149043269999997,-1.48012207
1.8557696666632069,-10.14365616,-2.665357361,-1.26367218
1.865714666663166,-10.05983047,-2.042502594,-1.149160309
1.8756586666631279,-10.11506561,-1.1310479740000001,-1.010548553
1.8856026666631465,-10.19245468,-0.396076355,-0.9714797973999999
1.8955476666631625,-10.16072067,0.06526428223,-0.9189390564
1.9054916666631811,-10.16251694,0.2481838989,-0.7937992859
1.9154366666631972,-9.937834167,0.03502716064,-0.5899232483
1.925380666663159,-9.448202362,-0.37227584840000005,-0.540226593
1.9353246666631776,-8.988957367000001,-0.43289978030000004,-0.7952961731
1.9452696666631937,-8.908873901,-0.1654060364,-1.214125214
1.9552134666631673,-9.146878967000001,0.17333953859999998,-1.603315887
1.965157466663186,-9.451345825,0.33305740359999997,-1.595083008
1.9751024666631452,-9.633666687,0.1679507446,-1.296903076
1.9850464666631638,-9.540111237,-0.06077362061000001,-1.027164001
1.9949914666631798,-9.314081267999999,-0.3207829285,-1.175505524
2.0049354666631416,-9.1079599,-0.5321434021,-1.6166381840000001
2.01487946666316,-9.148525543,-0.6807843018,-2.1877006530000003
2.0248244666631763,-9.470206604,-0.9303153992000001,-2.423460388
2.034768466663195,-10.070159,-1.407073975,-2.299518127
2.044713466663211,-10.76935501,-1.856439514,-2.079924774
2.0546574666631727,-11.29850464,-2.295626221,-1.791474609
2.0646014666631913,-11.60671371,-2.785108337,-1.38656662
2.0745464666631506,-11.61958694,-3.1313383480000003,-1.191821594
2.084490466663169,-11.6400943,-3.070714417,-1.469793549
2.0944344666631878,-11.78723831,-2.7288253780000002,-1.6801062009999999
2.104379466663147,-12.09724365,-2.383044434,-1.4688954159999998
2.1143234666631656,-12.36922806,-2.159559174,-1.044827271
2.1242684666631817,-12.16684891,-1.923500061,-0.610430603
2.1342124666631435,-11.44190643,-1.287322998,-0.3667373657
2.144156466663162,-10.60110489,-0.6192622375,-0.5833369446
2.154101466663178,-10.10383896,-0.1272354126,-0.9524693298
2.1640454666631967,-10.03273682,0.2603086853,-1.105451202
2.173990466663213,-10.30816406,0.49906219479999997,-1.221909027
2.1839344666631746,-10.64107178,0.7152127075,-1.5428416440000001
2.193878466663193,-10.77594131,0.9294172668,-1.6060102840000001
2.2038234666631524,-10.63762894,1.013542328,-1.4341676330000002
2.213767466663171,-10.38719971,0.9538165283,-1.077010345
2.223712466663187,-9.962233429,0.8190966797,-1.09287735
2.233656466663149,-9.587263184,0.8825646973000001,-1.382525024
2.2436004666631675,-9.389225006,1.063987427,-1.583706665
2.2535454666631836,-9.441316681,1.025667114,-1.9010467530000001
2.2634894666631453,-9.613758087,0.9241781616,-2.0191511540000002
2.273433466663164,-9.68366272,0.9395960998999999,-1.8221607969999998
2.28337846666318,-9.546098785,0.8361611938,-1.607956238
2.2933224666631986,-9.311985626,0.6577322388,-1.542542267
2.3032674666632147,-9.177714844,0.5215155029,-1.554367676
2.3132114666631765,-9.347611542000001,0.5682183838,-1.540746002
2.323155466663195,-9.77138031,0.7879614258,-1.4639556880000002
2.3331004666631543,-10.33361115,1.042282562,-1.082399139
2.343044466663173,-10.89778793,1.0186317440000001,-0.7794291687
2.352989466663189,-11.25599304,0.8000862122,-0.90681427
2.3629334666631507,-11.08459946,0.475411377,-1.223705292
2.3728774666631693,-10.38240967,-0.001197509766,-1.404529266
2.3828224666631854,-9.783804474,-0.2152523804,-1.677711182
2.392766466663147,-9.493258667000001,-0.07020401001,-1.89206543
2.402710466663166,-9.711205443999999,0.12154724119999999,-1.710792389
2.412655466663182,-10.30202682,0.3348536682,-1.0844947809999999
2.4225994666632005,-10.60454773,0.21360580440000002,-0.4207749939
2.4325444666632166,-10.57341248,-0.047451324460000006,-0.21764739989999998
2.4424884666631783,-10.08572662,-0.0628692627,-0.39951919560000004
2.452432466663197,-9.189091187,-0.03427871704,-0.7710466003
2.462377466663156,-8.35442688,-0.1574725342,-1.197958832
2.4723214666631748,-8.043822784,-0.41658370969999997,-1.447190552
2.482266466663191,-8.198002167,-0.8198451233,-1.4284794619999999
2.4922104666631526,-8.793314209,-1.277892609,-1.154399414
2.502154466663171,-9.667646027,-1.752854919,-0.7352709961
2.5120994666631873,-10.57206528,-2.304457855,-0.3507206726
2.522043466663149,-11.3414653,-2.8136988830000003,-0.1046324158
2.531988466663222,-11.74322983,-3.127296753,-0.01811233521
2.5419324666631837,-11.67646866,-3.192710724,-0.17004638670000002
2.5518764666632023,-11.251203,-3.050506439,-0.3367996216
2.5618214666631616,-10.87234085,-2.668201447,-0.2788700867
2.57176546666318,-10.64391586,-2.101030884,-0.1969903564
2.5817104666631963,-10.41279648,-1.544787598,-0.11840377810000001
2.591654466663158,-10.29364426,-1.22041214,0.0044906616210000005
2.6015984666631766,-10.3500769,-1.1169772340000002,0.08846603394
2.6115434666631927,-10.48045578,-1.213676147,-0.05598358154
2.6214874666631545,-10.55874298,-1.461860046,-0.3456312561
2.6314324666631705,-10.52715866,-1.8273999019999998,-0.4321513367
2.641376466663189,-10.36190231,-2.254162445,-0.3150947571
2.651320466663151,-9.949360199,-2.526745605,-0.1290316772
2.661265466663224,-9.326505432000001,-2.6592201230000003,-0.02020797729
2.6712094666631856,-8.654103699,-2.67359024,-0.05912704468
2.681154466663145,-8.112978972999999,-2.644850006,-0.2653981018
2.6910984666631634,-7.863148498999999,-2.653232574,-0.6976991271999999
2.701042466663182,-7.929310912999999,-2.692600708,-1.151854706
2.710987466663198,-8.39768692,-2.7111621089999995,-1.635648651
2.72093146666316,-9.067543945,-2.635718994,-1.9227516169999999
2.730876466663176,-9.682764587000001,-2.534529419,-1.840422821
2.7408204666631946,-10.16940262,-2.46073288,-1.4886543269999999
2.7507644666631563,-10.44692551,-2.48647934,-1.0975177
2.7607094666631724,-10.49467621,-2.4628285219999997,-0.7692503356999999
2.770653466663191,-10.39992325,-2.6902056880000003,-0.6517446899
2.7805974666631528,-10.32807266,-2.8993208310000003,-0.6991960144
2.7905424666632257,-10.14919464,-2.924767914,-0.7533833312999999
2.8004864666631875,-9.848320312,-2.8680358889999997,-0.7866142273000001
2.8104314666631467,-9.474547577000001,-2.83974472,-0.8259823608
2.8203754666631653,-9.115743712999999,-2.7839108280000002,-0.9382489014000001
2.8303204666631814,-8.738827515,-2.8487260439999997,-1.109941864
2.8402644666632,-8.572373657,-3.139122162,-1.321601715
2.8502084666631617,-8.551267548,-3.450474701,-1.4377601619999998
2.860153466663178,-8.506360931,-3.71617218,-1.404678955
2.8700974666631964,-8.425079956,-3.866160278,-1.2859758
2.8800424666632125,-8.365054779,-3.856280823,-1.110839996
2.8899864666631743,-8.261320496,-3.756288757,-0.8669970703000001
2.899930466663193,-8.134983215,-3.584146729,-0.7059320068000001
2.909875466663152,-8.085136871,-3.479214935,-0.6418652344
2.9198194666632276,-8.137378235,-3.431164856,-0.6430627441
2.929764466663187,-8.32404007,-3.3823663330000002,-0.6021977234
2.9397084666631486,-8.745713196,-3.4477803039999997,-0.5900729370000001
2.949652466663167,-9.304351501000001,-3.566184082,-0.647403717
2.9595974666631832,-9.706265717,-3.651207275,-0.7319778442
2.969541466663202,-9.830657042999999,-3.7285963439999996,-0.7646099854
