"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.853208334E-3,-9.153165894E0,-3.967200165E0,1.100062408E0
1.279620833E-2,-9.103319550E0,-3.986959076E0,1.173559570E0
2.273920833E-2,-8.999136200E0,-4.002826080E0,1.188977509E0
3.268220833E-2,-8.885971527E0,-4.038002930E0,1.182540894E0
4.262520833E-2,-8.768016815E0,-4.092489624E0,1.152453461E0
5.256820833E-2,-8.664132843E0,-4.105063477E0,1.107546844E0
6.251120833E-2,-8.656049652E0,-4.060007172E0,1.035396881E0
7.245420833E-2,-8.733887787E0,-3.962260437E0,9.782157898E-1
8.239720833E-2,-8.842561798E0,-3.873794403E0,9.608518982E-1
9.234020833E-2,-8.961115265E0,-3.832031250E0,9.895921326E-1
1.022832083E-1,-9.008416901E0,-3.851640472E0,1.056802368E0
1.122262083E-1,-8.964408417E0,-3.905977478E0,1.111887817E0
1.221692083E-1,-8.893006897E0,-3.961212616E0,1.174607391E0
1.321112083E-1,-8.832832031E0,-4.035158844E0,1.251397705E0
1.420542083E-1,-8.840466156E0,-4.054917755E0,1.308578796E0
1.519972083E-1,-8.871152344E0,-4.059857483E0,1.334774323E0
1.619402083E-1,-8.864416351E0,-4.036056976E0,1.246308289E0
1.718832083E-1,-8.830437012E0,-3.981420593E0,1.119521942E0
1.818262083E-1,-8.813073120E0,-3.912264404E0,1.015338593E0
1.917692083E-1,-8.859177246E0,-3.903582458E0,9.892927551E-1
2.017122083E-1,-8.894803162E0,-3.948489075E0,1.038240967E0
2.116552083E-1,-8.894952850E0,-3.995491333E0,1.076561279E0
2.215982083E-1,-8.902437286E0,-3.994593201E0,1.037941589E0
2.315412083E-1,-8.971743164E0,-3.988455963E0,9.987231445E-1
2.414842083E-1,-9.052275696E0,-3.983067169E0,9.918374634E-1
2.514272083E-1,-9.106013947E0,-3.986959076E0,9.752220154E-1
2.613702083E-1,-9.037905579E0,-4.031416626E0,1.022673340E0
2.713132083E-1,-8.962612152E0,-4.054618378E0,1.054107971E0
2.812562083E-1,-8.916358337E0,-4.112398224E0,1.072819061E0
2.911992083E-1,-8.910370789E0,-4.135599976E0,1.127006378E0
3.011422083E-1,-8.905730438E0,-4.140689392E0,1.156644745E0
3.110852083E-1,-8.881780243E0,-4.122127991E0,1.103804626E0
3.210282083E-1,-8.848699036E0,-4.072131958E0,1.065035248E0
3.309712083E-1,-8.815019073E0,-4.039948883E0,1.078956299E0
3.409142083E-1,-8.782087555E0,-3.970792694E0,1.115031281E0
3.508572083E-1,-8.777297516E0,-3.939807129E0,1.087039490E0
3.608002083E-1,-8.787027283E0,-3.923491058E0,9.574090576E-1
3.707432083E-1,-8.840915222E0,-3.960763550E0,8.821156311E-1
3.806862083E-1,-8.901239777E0,-4.035458221E0,9.484277344E-1
3.906292083E-1,-8.953930206E0,-4.056863708E0,1.075064392E0
4.005722083E-1,-8.988208923E0,-4.019291840E0,1.185684357E0
4.105152083E-1,-8.963210907E0,-3.941004639E0,1.219663696E0
4.204582083E-1,-8.879834290E0,-3.913910980E0,1.227297821E0
4.304012083E-1,-8.828491058E0,-3.951782227E0,1.198407898E0
4.403442083E-1,-8.837173004E0,-4.011058960E0,1.167422333E0
4.502872083E-1,-8.861871643E0,-4.046235809E0,1.156195679E0
4.602292083E-1,-8.867709503E0,-4.023333435E0,1.066232758E0
4.701722083E-1,-8.899742889E0,-3.920646973E0,9.184899902E-1
4.801152083E-1,-8.950337677E0,-3.897744598E0,8.574169922E-1
4.900582083E-1,-8.964857483E0,-3.906127167E0,9.213340759E-1
5.000012083E-1,-8.918304291E0,-3.918401642E0,1.025367737E0
5.099442083E-1,-8.811725922E0,-3.917204132E0,1.066083069E0
5.198872083E-1,-8.772806854E0,-3.909120941E0,1.041384430E0
5.298302083E-1,-8.830437012E0,-3.859274597E0,9.418414307E-1
5.397732083E-1,-9.010961609E0,-3.810925140E0,8.364605713E-1
5.497162083E-1,-9.264384613E0,-3.779490509E0,7.625143433E-1
5.596592083E-1,-9.463470612E0,-3.633394318E0,8.503816223E-1
5.696022083E-1,-9.543554077E0,-3.334016876E0,1.146016846E0
5.795452083E-1,-9.476942596E0,-3.060086517E0,1.533860321E0
5.894882083E-1,-9.295669556E0,-2.930456085E0,1.849703522E0
5.994312083E-1,-9.083860016E0,-2.985541534E0,1.980082397E0
6.093742083E-1,-8.928932190E0,-3.120710449E0,1.935624847E0
6.193172083E-1,-8.917256470E0,-3.185675354E0,1.618135071E0
6.292602083E-1,-9.067993011E0,-3.223396912E0,1.324445801E0
6.392032083E-1,-9.207053833E0,-3.314257965E0,1.189875641E0
6.491462083E-1,-9.262139282E0,-3.486998749E0,1.153201904E0
6.590897083E-1,-9.188642120E0,-3.663032684E0,1.178798676E0
6.690327083E-1,-9.106313324E0,-3.773502960E0,1.229393463E0
6.789757083E-1,-9.039252777E0,-3.773802338E0,1.261127472E0
6.889187083E-1,-8.996142426E0,-3.706891479E0,1.220561829E0
6.988617083E-1,-8.970096588E0,-3.692970428E0,1.092428284E0
7.088047083E-1,-8.958271179E0,-3.664529572E0,9.943821716E-1
7.187477083E-1,-8.942404175E0,-3.578907623E0,9.871971130E-1
7.286907083E-1,-9.005872192E0,-3.546425171E0,1.001866608E0
7.386337083E-1,-9.188043365E0,-3.524570618E0,9.813592529E-1
7.485767083E-1,-9.424551544E0,-3.544628906E0,9.151968384E-1
7.585197083E-1,-9.585466919E0,-3.700005798E0,8.720864868E-1
7.684627083E-1,-9.511071625E0,-3.814966736E0,8.590635681E-1
7.784057083E-1,-9.259444885E0,-3.721261597E0,1.122216339E0
7.883487083E-1,-8.994346161E0,-3.502266998E0,1.525178375E0
7.982917083E-1,-8.799152069E0,-3.270399170E0,1.730700989E0
8.082337083E-1,-8.691076813E0,-3.240461426E0,1.763033752E0
8.181767083E-1,-8.647667084E0,-3.317251740E0,1.647174683E0
8.281197083E-1,-8.700656891E0,-3.425925751E0,1.452279968E0
8.380627083E-1,-8.848848724E0,-3.508553925E0,1.228794708E0
8.480057083E-1,-9.011859741E0,-3.526067505E0,9.626481628E-1
8.579487083E-1,-9.216933289E0,-3.525618439E0,8.083190918E-1
8.678917083E-1,-9.415270844E0,-3.535497894E0,8.063731384E-1
8.778347083E-1,-9.500443726E0,-3.511398010E0,9.707313538E-1
8.877777083E-1,-9.529932404E0,-3.566184082E0,1.083446960E0
8.977207083E-1,-9.624385986E0,-3.566483459E0,1.104702759E0
9.076637083E-1,-9.615554352E0,-3.390299835E0,1.343605957E0
9.176067083E-1,-9.516909485E0,-3.323987732E0,1.545236664E0
9.275497083E-1,-9.354497223E0,-3.439098358E0,1.558558960E0
9.374927083E-1,-9.077124023E0,-3.468736725E0,1.689686279E0
9.474357083E-1,-8.873697052E0,-3.470083923E0,1.788181458E0
9.573787083E-1,-8.826245728E0,-3.551664276E0,1.770368500E0
9.673217083E-1,-8.850944366E0,-3.576063538E0,1.547182617E0
9.772647083E-1,-8.963210907E0,-3.464994507E0,1.224453735E0
9.872077083E-1,-9.033564606E0,-3.181783447E0,1.112785950E0
9.971507083E-1,-9.002579041E0,-2.959944763E0,1.035247192E0
1.007093708E0,-8.959468689E0,-2.927761688E0,9.226812744E-1
1.017036708E0,-8.874744873E0,-2.951412506E0,9.228309631E-1
1.026979708E0,-8.825347595E0,-3.020868073E0,9.370513916E-1
1.036922708E0,-8.913364563E0,-3.164419556E0,9.318122864E-1
1.046865708E0,-8.994346161E0,-3.250340881E0,1.034199371E0
1.056808708E0,-9.049880676E0,-3.258124695E0,1.247655487E0
1.066751708E0,-9.117539978E0,-3.307671661E0,1.412013702E0
1.076694708E0,-9.124874725E0,-3.313359833E0,1.572629700E0
1.086637708E0,-9.056916046E0,-3.228336639E0,1.620530090E0
1.096580708E0,-9.095835114E0,-3.179538116E0,1.528770905E0
1.106523708E0,-9.205556946E0,-3.191662903E0,1.433269501E0
