"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.959708339E-3,6.205651909E-2,-9.454730153E-2,-8.828789741E-2
1.795770833E-2,6.815028936E-2,-1.034647897E-1,-1.092139855E-1
2.795570833E-2,7.506705076E-2,-7.772533596E-2,-1.203103140E-1
3.795270831E-2,6.756367534E-2,-2.593608201E-2,-1.276658028E-1
4.795070831E-2,5.030692741E-2,4.790884629E-2,-1.394271255E-1
5.794854165E-2,3.333733603E-2,1.268965006E-1,-1.558289528E-1
6.794654165E-2,2.400748432E-2,1.892658770E-1,-1.957667768E-1
7.794454164E-2,2.126850747E-2,2.182152420E-1,-2.481532395E-1
8.794254164E-2,3.492413461E-2,2.227053344E-1,-2.986603677E-1
9.794054163E-2,4.682255536E-2,1.951322109E-1,-3.372617066E-1
1.079385416E-1,5.576492101E-2,1.676001847E-1,-3.679993749E-1
1.179365417E-1,5.106423050E-2,1.317953467E-1,-4.172425270E-1
1.279335417E-1,5.331460014E-2,6.664482504E-2,-4.908946455E-1
1.379315417E-1,7.813374698E-2,-1.380571350E-2,-5.796102285E-1
1.479295417E-1,1.328063160E-1,-7.952453196E-2,-6.738967896E-1
1.579275416E-1,2.205637246E-1,-1.349045038E-1,-7.731962800E-1
1.679255416E-1,3.013238013E-1,-1.118721440E-1,-8.426001072E-1
1.779235416E-1,3.437142074E-1,3.529562801E-2,-8.677464724E-1
1.879215416E-1,3.170487881E-1,2.347008735E-1,-8.527368903E-1
1.979195416E-1,2.587809265E-1,4.735002220E-1,-8.499199152E-1
2.079175417E-1,1.880856901E-1,6.934469342E-1,-8.817814589E-1
2.179155417E-1,1.129110977E-1,8.024113774E-1,-9.389877319E-1
2.279125417E-1,5.827102438E-2,7.869522572E-1,-9.769226313E-1
2.379105416E-1,2.643941902E-2,6.660170555E-1,-9.634888768E-1
2.479085416E-1,3.279345483E-2,3.859872222E-1,-8.746224046E-1
2.579065416E-1,7.045850158E-2,1.451121457E-2,-7.278549075E-1
2.679045416E-1,9.010437131E-2,-2.834826410E-1,-5.873798728E-1
2.779025416E-1,7.916451991E-2,-4.324835539E-1,-4.835423231E-1
2.879005417E-1,6.856194139E-2,-4.393947124E-1,-3.701438606E-1
2.978985417E-1,6.350301206E-2,-3.203853667E-1,-2.114178687E-1
3.078965417E-1,7.889342308E-2,-1.375324577E-1,-3.844236955E-2
3.178935417E-1,1.224050522E-1,-1.061171480E-2,1.129492000E-1
3.278915416E-1,1.774294227E-1,3.864904493E-2,2.253061086E-1
3.378895416E-1,2.305903882E-1,5.145205185E-2,2.903881669E-1
3.478875416E-1,2.756135464E-1,9.657425433E-2,3.065953553E-1
3.578855416E-1,3.029106557E-1,2.207780331E-1,2.839365304E-1
3.678835416E-1,2.992384136E-1,4.356682301E-1,2.362811267E-1
3.778815417E-1,2.812866271E-1,7.038050294E-1,1.987691969E-1
