"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.711708319E-3,-7.526947632E0,5.965544586E0,2.708318024E0
1.170970831E-2,-7.404202881E0,5.958509216E0,2.720293121E0
2.170770831E-2,-7.187902679E0,6.030808868E0,2.721191254E0
3.170470829E-2,-6.942712555E0,6.206543427E0,2.738704834E0
4.170270829E-2,-6.737788696E0,6.419101410E0,2.796634369E0
5.170070834E-2,-6.599626007E0,6.554420013E0,2.939736786E0
6.169854163E-2,-6.621181183E0,6.546037445E0,3.087778931E0
7.169654162E-2,-6.885830841E0,6.393953705E0,3.124752045E0
8.169454167E-2,-7.273674316E0,6.174659729E0,3.149450684E0
9.169254167E-2,-7.608078918E0,5.973627777E0,3.209326172E0
1.016905417E-1,-7.848479004E0,5.885311432E0,3.250340881E0
1.116885417E-1,-8.087082825E0,5.936654663E0,3.203188934E0
1.216865416E-1,-8.340505829E0,6.039341125E0,3.076252899E0
1.316835416E-1,-8.485105133E0,6.179000702E0,2.934647369E0
1.416815416E-1,-8.455616455E0,6.298751678E0,2.711611176E0
1.516795416E-1,-8.364605713E0,6.316564636E0,2.455344086E0
1.616775417E-1,-8.292156372E0,6.275699615E0,2.219734039E0
1.716755417E-1,-8.186476135E0,6.289770355E0,2.051334229E0
1.816735417E-1,-8.180488586E0,6.343658295E0,1.907034302E0
1.916715417E-1,-8.395890656E0,6.267466736E0,1.953437805E0
2.016695417E-1,-8.708440704E0,5.973777466E0,1.964664459E0
2.116675416E-1,-8.847950592E0,5.403014374E0,2.170037384E0
2.216645416E-1,-8.785380707E0,4.691693573E0,2.653981018E0
2.316625416E-1,-8.400980072E0,4.134851532E0,3.284320221E0
2.416605416E-1,-7.770790558E0,3.906127167E0,4.023333435E0
2.516585417E-1,-7.206763458E0,4.098776550E0,4.803211670E0
2.616565417E-1,-7.016209717E0,4.540807343E0,5.099745026E0
2.716545417E-1,-7.208110657E0,4.940027161E0,4.605622559E0
