Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
0.008365666669999997,-0.8945397948999999,4.330195312,8.810229033999999
0.01841966666999999,-0.9383985901,4.274211731,8.88447464
0.028472666670000004,-1.025068359,4.2764570619999995,8.866362305
0.03852666667,-1.053209839,4.268673248,8.828041992000001
0.04857966667000001,-1.082399139,4.27436142,8.823401642
0.058633666670000015,-1.1313473509999998,4.275409241,8.838370514
0.06868666667000002,-1.146615601,4.299658813,8.852740631
0.0787406667,-1.096918945,4.298311615,8.845256195
0.0887936667,-1.006806335,4.257147217,8.843759308
0.0988476667,-0.8896000671,4.223167877,8.796906737999999
0.10890066670000001,-0.8927435303,4.237388306000001,8.774303741
0.11895466669999999,-0.9422904968000001,4.259841614,8.799601135
0.1290076667,-0.9595046997,4.301155701,8.844507751
0.13906166670000003,-0.9382489014000001,4.327949982,8.858578491
0.1491146667,-0.9295669556,4.371659088,8.798253937
0.15916866670000002,-0.9505233765000001,4.423451385,8.743767242
0.16922166670000002,-0.9972262573,4.440366211000001,8.714128876
0.17927566670000003,-1.047970734,4.388873291,8.77325592
0.1893286667,-1.05186264,4.296215973,8.891360321
0.19938266670000002,-0.9892927551,4.169878693,9.045390015
0.20943666670000002,-0.8084687804999999,4.088448028999999,9.197922821
0.21948966670000003,-0.6171665955,4.115691376,9.104217682
0.2295436667,-0.5758525085,4.2427771,8.770262146
0.23959666670000004,-0.7508386229999999,4.362228699,8.41295517
0.2496506667,-1.104403381,4.404291229,8.306227112
0.2597036667,-1.510359192,4.324806519,8.314459991
0.2697576667,-1.790875854,4.268074493,8.31116684
0.2798106667,-1.9407142640000001,4.234244843,8.37553299
0.2898646667,-2.030677185,4.231101379,8.508306885
0.2999176667,-2.0866607669999997,4.306245117,8.604556732
0.3099716667,-2.0570224,4.384083252,8.719367981
0.3200246667,-2.000140686,4.4405159,8.798253937
0.330079625,-1.9240988159999999,4.479285278,8.797954558999999
0.34013262499999997,-1.851649475,4.536166992,8.795260162
0.350186625,-1.781445465,4.5402085880000005,8.796158295
0.36023962499999995,-1.726509705,4.506229248,8.834927673
0.37029362499999996,-1.7467176819999999,4.467010803,8.892108765
0.380346625,-1.731000366,4.4794349669999995,8.880433044
0.390400625,-1.658251648,4.464017029,8.911119232
0.400453625,-1.601968689,4.395459595,8.929680634
0.410507625,-1.533560944,4.333039398,8.820856934
0.420561625,-1.450184326,4.274960175,8.59662323
0.430614625,-1.338666229,4.26612854,8.392747192
0.440668625,-1.1910731509999999,4.2622366330000006,8.297994232
0.45072162499999996,-1.052910461,4.258195038,8.380921783
0.46077562499999997,-0.9369017029000001,4.267176361000001,8.516390076
0.470828625,-0.8131091309,4.277055817,8.619675293
0.480882625,-0.6987469481999999,4.273313599,8.660240936000001
0.490935625,-0.6712042236,4.298311615,8.652606812
0.500989625,-0.7506889343,4.368665313999999,8.645421752999999
0.511042625,-0.9407936095999999,4.454736328,8.622220001
0.521096625,-1.1942166140000001,4.555626526,8.616382141
0.531149625,-1.3695021059999999,4.675227813999999,8.65859436
0.541203625,-1.3802796940000002,4.731510773,8.629255371000001
0.551256625,-1.307680664,4.72133194,8.497978363
0.561310625,-1.316212921,4.710105286,8.442892914
0.5713636249999999,-1.408720551,4.753065948,8.382268982000001
0.5814176249999999,-1.481918335,4.781357117,8.318800964
0.591470625,-1.465901642,4.7129493710000006,8.227790222000001
0.6015246249999999,-1.3844709780000002,4.674329681000001,8.157137146
0.611577625,-1.2763957209999999,4.675078125,8.208181
0.621631625,-1.161434784,4.6912445069999995,8.226742401000001
0.631684625,-1.154249725,4.719086609,8.265960846
0.641738625,-1.258283386,4.733756103999999,8.352630615
0.651792625,-1.36785553,4.730313263,8.374036102
0.661845625,-1.41111557,4.709506531000001,8.356073456
0.671899625,-1.457519073,4.739593964,8.380921783
0.681952625,-1.503473511,4.795278168,8.342451782000001
0.692006625,-1.546134796,4.928650818,8.300838318
0.702059625,-1.662891998,5.021308136,8.316106567
0.712113625,-1.8625767519999998,5.0828302,8.368647308
0.722166625,-2.138752441,4.9737071230000005,8.378526764
0.732220625,-2.3739134219999998,4.747976532,8.332272949
0.7422736249999999,-2.531535645,4.497098236,8.234825592
0.7523276249999999,-2.598895569,4.288132782,8.13213913
0.7623806249999999,-2.6563760380000003,4.189487915,8.114326172
0.7724346249999999,-2.7916946410000003,4.176315308,8.180937652999999
0.782487625,-2.95096344,4.165088654,8.309819641
0.792541625,-2.9365933230000003,4.101470947,8.415799255
0.802594625,-2.74618927,4.094734955,8.573571167
0.812648625,-2.546654205,4.226011963,8.709338837
0.822701625,-2.41852066,4.407285003999999,8.831933899
0.832755625,-2.37181778,4.473447418,8.822353821
0.842808625,-2.378404083,4.373305664,8.576564941
0.852862625,-2.4554937740000002,4.126468964,8.361761627
0.862916625,-2.684816895,3.918551331,8.269253998
0.872969625,-2.8836035160000004,3.894750824,8.185128937
0.883023625,-2.763553162,3.9615119930000002,8.012986908
0.893076625,-2.1972807309999998,4.054917755,7.797285461
0.903130625,-1.498683472,4.167333984,7.614365845
0.9131836249999999,-1.000519409,4.224515076,7.652237091
0.923237625,-0.6737489319,4.174668732,7.922125854
0.9332906249999999,-0.5046006775,4.051474915,8.331225128
0.9433446249999999,-0.5004093933,3.897744598,8.758885803
0.953397625,-0.7152127075,3.9468424989999997,9.131161652000001
0.9634516249999999,-1.13493988,4.229454803,9.031169586
0.973504625,-1.645827484,4.579127655,8.811576233
0.983558625,-2.046693878,4.998106384,8.68793335
0.9936116249999999,-2.3276596069999997,5.407804412999999,8.495882721000001
1.003665625,-2.668351135,5.762866057999999,8.359965362999999
1.013718625,-3.213367767,5.993686066,8.460256805
1.023772625,-3.63309494,5.860014037999999,8.138725433
1.0338256250000002,-3.9552250669999998,5.508694611,8.062833252
1.043879625,-4.176315308,5.210514679,8.32748291
