"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.113025000E-2,-1.729173064E-1,-6.005844474E-1,5.518397093E-1
2.107725000E-2,-3.640531898E-1,-7.160248756E-1,5.982720256E-1
3.102525001E-2,-5.086468458E-1,-7.865139246E-1,7.102355361E-1
4.097325000E-2,-4.741210639E-1,-8.035305142E-1,8.295214176E-1
5.092025001E-2,-3.219240606E-1,-7.773007751E-1,8.664256334E-1
6.086825000E-2,-1.812484264E-1,-8.403463364E-1,8.417514563E-1
7.081625001E-2,-8.526837081E-2,-8.911163211E-1,7.827997208E-1
8.076325001E-2,1.726700692E-3,-9.263513088E-1,6.334193945E-1
9.071125000E-2,1.415909734E-3,-1.169514894E0,4.856485426E-1
1.006592500E-1,-5.999462679E-2,-1.392381787E0,3.731212616E-1
1.106062500E-1,-9.141886234E-2,-1.323211789E0,3.164696991E-1
1.205542500E-1,-2.856138907E-2,-9.956218600E-1,3.495746553E-1
1.305022500E-1,9.954843670E-3,-7.487614751E-1,3.860786259E-1
1.404492500E-1,3.946465999E-2,-6.788087487E-1,4.171836972E-1
1.503972500E-1,5.602685735E-2,-5.939391255E-1,4.372974932E-1
1.603452500E-1,6.546184421E-2,-5.967724323E-1,4.058623612E-1
1.702922500E-1,4.377918690E-2,-4.770361483E-1,3.572820425E-1
1.802402500E-1,2.218515053E-2,-3.130339086E-1,3.101071119E-1
1.901882500E-1,-6.578853354E-3,-2.277256697E-1,2.789526582E-1
2.001352500E-1,-1.537041832E-2,-2.294900715E-1,2.714302540E-1
2.100832500E-1,6.865113042E-3,-1.801717877E-1,2.468474358E-1
2.200302500E-1,3.758541122E-2,-8.881146461E-2,1.937884986E-1
2.299782500E-1,5.332895741E-2,7.547032088E-3,1.377100497E-1
2.399262500E-1,4.945380613E-2,3.801203147E-2,1.000129357E-1
2.498732500E-1,4.885432869E-2,1.531253918E-3,1.110354885E-1
2.598212500E-1,1.684039459E-2,-2.996145189E-2,1.594550461E-1
2.697692500E-1,-5.446361005E-2,-1.936177611E-1,2.060153633E-1
2.797162500E-1,-1.662431657E-1,-3.661304414E-1,1.819364578E-1
2.896642500E-1,4.083519429E-2,8.398330538E-4,2.283596098E-1
2.996122500E-1,7.461313158E-2,-7.784169912E-2,2.552075088E-1
3.095592500E-1,2.575684339E-3,-1.954439580E-1,2.229294628E-1
3.195072500E-1,-3.801244125E-2,-2.139189392E-1,1.538332701E-1
3.294552500E-1,-1.171585545E-2,-1.575427353E-1,9.966056794E-2
3.394022500E-1,1.309592184E-2,-1.276936084E-1,6.987037510E-2
3.493502500E-1,1.034807228E-2,-1.700261384E-1,4.685774073E-2
3.592982500E-1,2.026314847E-2,-2.561341524E-1,2.722907439E-2
3.692452500E-1,3.224950284E-2,-2.878744900E-1,1.480089966E-2
3.791932500E-1,2.804826573E-2,-2.536391914E-1,-6.765411235E-3
3.891412500E-1,4.919778090E-3,-1.986414194E-1,-3.360395133E-2
3.990882500E-1,-1.057207584E-2,-1.622252911E-1,-2.899544686E-2
4.090362500E-1,-1.808112487E-2,-1.539918631E-1,-9.353170171E-4
4.189842500E-1,-7.663997822E-3,-1.612357646E-1,2.484055236E-2
4.289312500E-1,-5.740396213E-3,-1.720564514E-1,2.039706707E-2
4.388792500E-1,7.989694132E-4,-1.715936959E-1,1.908186637E-2
4.488272500E-1,1.656728052E-2,-1.407255232E-1,3.654900938E-2
4.587742500E-1,1.739051566E-2,-1.355348229E-1,3.119605221E-2
4.687222500E-1,1.921371557E-2,-1.141312495E-1,2.595894597E-2
4.786702500E-1,1.710853353E-2,-6.126545742E-2,1.997458935E-2
4.886172500E-1,1.100270357E-2,-6.437631324E-3,2.903146669E-2
4.985652500E-1,-1.805672073E-4,3.062187135E-2,4.142246023E-2
5.085122500E-1,-5.513813812E-3,1.712923124E-2,4.695145041E-2
