"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.080263750E-1,-7.092251587E0,6.385571136E0,9.825567627E-1
8.180233750E-1,-7.110214233E0,6.456822968E0,9.665400696E-1
8.280213750E-1,-7.007677460E0,6.570586395E0,1.088237000E0
8.380183750E-1,-6.921606445E0,6.583459625E0,1.170715485E0
8.480153750E-1,-6.778504028E0,6.569239197E0,1.222358093E0
8.580123750E-1,-6.723268890E0,6.518195343E0,1.362167358E0
8.680093750E-1,-6.707102509E0,6.477480011E0,1.609004059E0
8.780063750E-1,-6.800657959E0,6.635850677E0,1.570983124E0
8.880033750E-1,-6.911277924E0,6.832691345E0,1.513652344E0
8.980003750E-1,-7.015311584E0,6.933132477E0,1.352587280E0
9.079973750E-1,-7.109316101E0,6.825655975E0,1.096469879E0
9.179953750E-1,-7.212002563E0,6.519841919E0,5.225633240E-1
9.279923750E-1,-7.168293457E0,6.029461670E0,3.992198181E-1
9.379893750E-1,-7.064858551E0,5.560636597E0,6.785389709E-1
9.479863750E-1,-6.937174072E0,5.549709320E0,1.083896027E0
9.579833750E-1,-6.888974304E0,5.874683533E0,1.574725342E0
9.679803750E-1,-6.930887146E0,6.235283661E0,2.150577850E0
9.779773750E-1,-7.164700928E0,6.355334015E0,2.412982178E0
9.879743750E-1,-7.500602417E0,6.478378143E0,1.948049011E0
9.979723750E-1,-7.739355927E0,6.452332306E0,1.154998169E0
1.007969375E0,-7.627538452E0,6.153104553E0,5.544470215E-1
1.017966375E0,-7.246580658E0,5.966742096E0,7.828720093E-2
1.027963375E0,-6.728507996E0,5.735622711E0,4.326004028E-2
1.037960375E0,-6.342460785E0,5.620063019E0,2.826123047E-1
1.047957375E0,-6.123166809E0,5.777236176E0,8.204438782E-1
1.057954375E0,-6.141129456E0,5.946534119E0,1.463955688E0
1.067951375E0,-6.294560394E0,6.357429657E0,2.260898438E0
1.077949375E0,-6.406826935E0,6.813830566E0,2.637814636E0
1.087946375E0,-6.462810516E0,6.980883179E0,2.685715027E0
1.097943375E0,-6.591093750E0,6.988966370E0,2.359692993E0
1.107940375E0,-6.780899048E0,7.020999756E0,2.025737457E0
1.117937375E0,-7.229665833E0,6.414011993E0,1.232836304E0
1.127934375E0,-7.564968567E0,5.996829529E0,5.354365540E-1
1.137935250E0,-7.445816345E0,5.745352478E0,8.574169922E-1
1.147932250E0,-7.203170929E0,5.645061035E0,1.197360077E0
1.157930250E0,-6.736441498E0,5.909710693E0,1.382824402E0
1.167927250E0,-6.143823853E0,6.238726501E0,1.459015961E0
1.177924250E0,-5.734724579E0,6.346352692E0,1.271905060E0
1.187921250E0,-5.845643921E0,6.541546783E0,7.309300232E-1
1.197918250E0,-6.154302063E0,6.608906708E0,7.741900635E-1
1.207915250E0,-6.439459076E0,6.095025330E0,8.363108826E-1
1.217912250E0,-6.982230377E0,5.941744080E0,7.556286621E-1
1.227909250E0,-7.325915680E0,6.332880707E0,7.970924377E-1
1.237907250E0,-7.680827637E0,6.644083557E0,1.159488831E0
1.247904250E0,-7.938441925E0,6.736291809E0,1.699865112E0
1.257901250E0,-8.043373718E0,6.751859436E0,1.990111542E0
1.267898250E0,-8.231233063E0,6.886429596E0,1.933229828E0
1.277895250E0,-8.265960846E0,6.935527496E0,1.550475769E0
1.287892250E0,-8.377329254E0,6.743776245E0,9.849517822E-1
1.297889250E0,-8.560847626E0,6.856791229E0,6.848258972E-1
1.307886250E0,-8.334518280E0,7.098987579E0,3.764671326E-1
1.317884250E0,-7.591164093E0,7.498806152E0,3.237767029E-1
1.327881250E0,-6.908134460E0,7.651189270E0,5.360353088E-1
1.337878250E0,-6.505771179E0,7.709268494E0,9.154962158E-1
1.347875250E0,-6.240522766E0,7.990533600E0,1.102307739E0
1.357872250E0,-6.306685181E0,8.197553101E0,8.915460205E-1
1.367869250E0,-6.745722198E0,8.323591003E0,1.163081360E0
1.377866250E0,-7.085515594E0,8.219407654E0,1.093027039E0
1.387863250E0,-7.097341003E0,8.005502472E0,8.744815063E-1
1.397861250E0,-7.142546997E0,8.124505005E0,7.173083496E-1
1.407858250E0,-7.170688477E0,8.877588959E0,6.204597473E-1
1.417855250E0,-7.126530304E0,9.845176849E0,8.693920898E-1
1.427852250E0,-6.968758392E0,1.035037628E1,9.934840393E-1
1.437849250E0,-7.015461273E0,1.026041336E1,1.063089294E0
1.447846250E0,-7.378755798E0,9.854307861E0,1.395547943E0
1.457843250E0,-7.246131592E0,9.383237457E0,1.669627991E0
1.467841250E0,-6.612199860E0,9.327253876E0,2.155966644E0
1.477838250E0,-6.067931671E0,9.747879181E0,2.750829620E0
1.487835250E0,-5.256319427E0,1.003977219E1,2.618355103E0
1.497832250E0,-4.559069366E0,1.022104523E1,2.491269379E0
1.507829250E0,-4.090094604E0,1.042417282E1,2.383044434E0
1.517826250E0,-3.843407593E0,1.009590546E1,2.079326019E0
1.527823250E0,-3.951931915E0,9.292077026E0,1.646276550E0
1.537820250E0,-4.655019836E0,8.721463623E0,7.514373779E-1
1.547817250E0,-5.770051117E0,8.265511780E0,-1.167572021E-2
1.557815250E0,-6.817572784E0,7.461084595E0,-1.180744629E0
1.567812250E0,-8.438701630E0,5.972430267E0,-2.947670288E0
1.577809250E0,-1.060888870E1,5.098397827E0,-3.365750885E0
1.587806250E0,-1.184456909E1,5.461392975E0,-2.701282654E0
1.597803250E0,-1.150926636E1,5.568719788E0,-1.923799438E0
1.607800250E0,-1.083417023E1,4.765490112E0,-9.461824036E-1
1.617797250E0,-1.048704208E1,3.993096313E0,-1.639091492E-1
1.627794250E0,-1.030052994E1,3.944447479E0,7.774832153E-1
1.637792250E0,-9.535620575E0,4.155059509E0,1.574725342E0
1.647789250E0,-8.145760803E0,4.776567078E0,1.946402435E0
1.657786250E0,-6.963968353E0,5.860313416E0,1.944606171E0
1.667783250E0,-6.415658569E0,7.525600433E0,1.854792938E0
1.677780250E0,-6.082152100E0,9.177565155E0,1.697320404E0
1.687777250E0,-5.648653564E0,9.721833344E0,1.659000092E0
1.697774250E0,-5.201832733E0,9.256301422E0,1.657353516E0
1.707771250E0,-4.792883148E0,8.463849335E0,1.722617798E0
1.717768250E0,-4.524191895E0,7.762258301E0,2.065854034E0
1.727766250E0,-4.338278503E0,7.264094238E0,2.332599335E0
1.737763250E0,-4.323010254E0,6.812932434E0,2.384840698E0
1.747760250E0,-4.462370453E0,6.580166473E0,2.409539337E0
1.757757250E0,-4.640500031E0,6.863078156E0,2.335144043E0
1.767754250E0,-4.834047546E0,7.533983002E0,2.195484467E0
1.777751250E0,-5.072950745E0,8.409512329E0,1.904040527E0
1.787748250E0,-5.220094757E0,9.245972900E0,1.528321838E0
1.797745250E0,-5.270689545E0,9.679920502E0,1.260379028E0
1.807743250E0,-5.216352539E0,9.667047272E0,1.143472137E0
1.817740250E0,-5.139262848E0,9.372759247E0,1.166075134E0
1.827737250E0,-5.196743317E0,9.004674683E0,1.288071442E0
1.837734250E0,-5.457650757E0,8.883127441E0,1.510808258E0
1.847731250E0,-5.832022247E0,9.096433868E0,1.731898499E0
1.857728250E0,-5.924080811E0,9.369615784E0,1.904938660E0
1.867725250E0,-5.772446136E0,9.656119995E0,2.057770844E0
1.877722250E0,-5.473517761E0,9.836943970E0,2.166893921E0
1.887719250E0,-5.181325378E0,9.849667511E0,2.393073578E0
1.897717250E0,-4.971611481E0,9.813143463E0,2.502346344E0
1.907714250E0,-4.817731476E0,9.654323730E0,2.403102722E0
1.917711250E0,-4.693040771E0,9.383985901E0,2.363584900E0
1.927708250E0,-4.823269958E0,9.156009979E0,2.311642914E0
1.937705250E0,-5.027445374E0,9.103319550E0,2.264940033E0
1.947702250E0,-5.148244171E0,9.239087219E0,2.295177155E0
1.957699250E0,-5.033133545E0,9.590406647E0,2.292033691E0
1.967696250E0,-4.566853180E0,1.001118164E1,2.099683685E0
1.977694250E0,-4.064946899E0,1.027717850E1,1.980082397E0
1.987691250E0,-3.808081055E0,1.021266266E1,1.969903564E0
1.997688250E0,-3.776945801E0,9.850565643E0,1.913321228E0
2.007685250E0,-4.001628571E0,9.485175476E0,1.883682861E0
2.017682250E0,-4.289330292E0,9.193731537E0,1.767823792E0
2.027679250E0,-4.530329132E0,8.925938416E0,1.601519623E0
2.037676250E0,-4.798122253E0,8.650062103E0,1.447040863E0
2.047673250E0,-5.050497437E0,8.558302917E0,1.312620392E0
2.057671250E0,-5.272186432E0,8.634195099E0,1.202449493E0
2.067668250E0,-5.466332703E0,8.626261597E0,1.153501282E0
2.077665250E0,-5.584137726E0,8.529263306E0,1.203347626E0
2.087662250E0,-5.565276947E0,8.412805481E0,1.276246033E0
2.097659250E0,-5.473667450E0,8.301586761E0,1.422641602E0
2.107656250E0,-5.342839508E0,8.238268433E0,1.542093201E0
2.117653250E0,-5.206772461E0,8.281079407E0,1.473386078E0
2.127650250E0,-5.141508179E0,8.388855286E0,1.359922028E0
2.137648500E0,-5.180427246E0,8.433013458E0,1.239871674E0
2.147645500E0,-5.406157837E0,8.508306885E0,1.085243225E0
2.157642500E0,-5.689219208E0,8.634195099E0,1.066831512E0
2.167639500E0,-5.943839722E0,8.663234711E0,1.100212097E0
2.177636500E0,-6.081104279E0,8.620124359E0,1.264420624E0
2.187633500E0,-6.037694550E0,8.449778595E0,1.465153198E0
2.197630500E0,-5.873635712E0,8.200247498E0,1.718576202E0
2.207627500E0,-5.747897186E0,7.962990875E0,1.724713440E0
2.217625500E0,-5.695655823E0,7.739056549E0,1.453028412E0
2.227622500E0,-5.647905121E0,7.522456970E0,1.313967590E0
2.237619500E0,-5.854475555E0,7.285799103E0,1.004710693E0
2.247616500E0,-6.204447784E0,7.334148560E0,7.319778442E-1
2.257613500E0,-6.639892273E0,7.630532227E0,5.228627014E-1
2.267610500E0,-6.939718781E0,7.880063324E0,5.861810303E-1
2.277607500E0,-7.027286682E0,7.979157257E0,7.747888184E-1
2.287604500E0,-6.915918274E0,7.915389862E0,1.057401123E0
2.297602500E0,-6.634952545E0,7.695197754E0,1.446741486E0
2.307599500E0,-6.274801483E0,7.388934631E0,1.383722534E0
2.317596500E0,-5.853128357E0,7.131769409E0,1.302441559E0
2.327593500E0,-5.751639404E0,6.893165588E0,1.301992493E0
2.337590500E0,-5.845943298E0,6.675667877E0,1.210981750E0
2.347587500E0,-6.058950348E0,6.656657410E0,1.127605133E0
2.357584500E0,-6.294111328E0,6.962172089E0,9.883946228E-1
2.367581500E0,-6.494245148E0,7.410190430E0,9.189390564E-1
2.377578500E0,-6.565347290E0,7.945177917E0,1.069974976E0
2.387576500E0,-6.524182892E0,7.944728851E0,1.169967041E0
2.397573500E0,-6.391558685E0,7.660320282E0,1.294358368E0
