"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.291916666E-3,2.274819489E0,5.381010132E0,7.712561646E0
1.234491667E-2,2.368225250E0,5.325924683E0,7.690557404E0
2.239791667E-2,2.476599884E0,5.327122192E0,7.721692657E0
3.245191667E-2,2.534230042E0,5.433101807E0,7.749834137E0
4.250491667E-2,2.471061401E0,5.521418152E0,7.790699158E0
5.255791667E-2,2.332150269E0,5.567222900E0,7.797734528E0
6.261091667E-2,2.258802795E0,5.514532471E0,7.746540985E0
7.266391667E-2,2.260149994E0,5.455854492E0,7.724387054E0
8.271691667E-2,2.334245911E0,5.486091614E0,7.722441101E0
9.276991667E-2,2.453697510E0,5.504054260E0,7.795189819E0
1.028229167E-1,2.549647980E0,5.529052277E0,7.909252625E0
1.128759167E-1,2.456242218E0,5.537285156E0,7.930209045E0
1.229289167E-1,2.266736298E0,5.497767334E0,7.961194611E0
1.329819167E-1,2.151326294E0,5.491031342E0,7.958350525E0
1.430349167E-1,2.129172363E0,5.478607178E0,7.941435699E0
1.530879167E-1,2.151176605E0,5.454207916E0,7.920179901E0
1.631409167E-1,2.266137543E0,5.450914764E0,7.885751495E0
1.731939167E-1,2.260748749E0,5.489085388E0,7.870183868E0
1.832469167E-1,2.199376373E0,5.492378540E0,7.859406281E0
1.932999167E-1,2.133663025E0,5.480553131E0,7.835156708E0
2.033529167E-1,2.114951935E0,5.461542664E0,7.866291962E0
2.134059167E-1,2.156864777E0,5.453758850E0,7.861202545E0
2.234589167E-1,2.231858826E0,5.460494843E0,7.855514374E0
2.335119167E-1,2.297871552E0,5.434149628E0,7.814799042E0
2.435649167E-1,2.382745056E0,5.406756592E0,7.833510132E0
2.536179167E-1,2.446063385E0,5.409900055E0,7.845335541E0
2.636709167E-1,2.423011322E0,5.440436554E0,7.834707642E0
2.737239167E-1,2.289788361E0,5.452561340E0,7.827672272E0
2.837769167E-1,2.185155945E0,5.452112274E0,7.848628693E0
2.938299167E-1,2.189197540E0,5.442083130E0,7.860154724E0
3.038829167E-1,2.258952484E0,5.439688110E0,7.826325073E0
3.139359167E-1,2.329904938E0,5.404960327E0,7.830965424E0
3.239889167E-1,2.383493500E0,5.420977020E0,7.851173401E0
3.340419167E-1,2.462529144E0,5.404960327E0,7.925119629E0
3.440949167E-1,2.478994904E0,5.453459473E0,7.932604065E0
3.541479167E-1,2.311642914E0,5.497917023E0,7.910001068E0
3.642009167E-1,2.114951935E0,5.429808655E0,7.965685272E0
3.742539167E-1,2.079924774E0,5.374124451E0,7.976163483E0
3.843069167E-1,2.173929291E0,5.342091064E0,7.948471069E0
3.943599167E-1,2.314337311E0,5.339845734E0,7.923473053E0
4.044129167E-1,2.398013306E0,5.371579742E0,7.899971924E0
4.144659167E-1,2.415676575E0,5.385949860E0,7.894732819E0
4.245189167E-1,2.383194122E0,5.359904022E0,7.913743286E0
4.345719167E-1,2.447709961E0,5.355413361E0,7.895331573E0
4.446249167E-1,2.495610352E0,5.356910248E0,7.853119354E0
4.546779167E-1,2.467319183E0,5.360353088E0,7.812104645E0
4.647309167E-1,2.415377197E0,5.397625580E0,7.832761688E0
4.747839167E-1,2.384541321E0,5.398224335E0,7.857310638E0
4.848369167E-1,2.443069611E0,5.392386475E0,7.896229706E0
4.948899167E-1,2.473157043E0,5.448220367E0,7.831713867E0
5.049429167E-1,2.440973969E0,5.439538422E0,7.814349976E0
5.149959167E-1,2.356998596E0,5.426814880E0,7.825426941E0
5.250489167E-1,2.340383148E0,5.413642273E0,7.820487213E0
5.351019167E-1,2.358645172E0,5.405110016E0,7.826624451E0
5.451549167E-1,2.380799103E0,5.417983246E0,7.811206512E0
5.552075417E-1,2.406994629E0,5.415588226E0,7.788304138E0
5.652605417E-1,2.414179688E0,5.370382233E0,7.795638885E0
5.753135417E-1,2.451901245E0,5.360203400E0,7.818840637E0
5.853665417E-1,2.489772491E0,5.366939392E0,7.842641144E0
5.954195417E-1,2.470762024E0,5.410349121E0,7.887398071E0
6.054725417E-1,2.356399841E0,5.478756866E0,7.892637177E0
6.155255417E-1,2.279609528E0,5.438191223E0,7.912396088E0
6.255785417E-1,2.288441162E0,5.405708771E0,7.929610291E0
6.356315417E-1,2.327360229E0,5.383554840E0,7.919880524E0
6.456845417E-1,2.364632721E0,5.366490326E0,7.888595581E0
6.557375417E-1,2.450554047E0,5.351671143E0,7.881111145E0
6.657905417E-1,2.559826813E0,5.376669159E0,7.881111145E0
6.758435417E-1,2.495310974E0,5.420527954E0,7.854616241E0
6.858965417E-1,2.325863342E0,5.414839783E0,7.897277527E0
6.959495417E-1,2.229164429E0,5.384003906E0,7.911348267E0
7.060025417E-1,2.266287231E0,5.366939392E0,7.919431458E0
7.160555417E-1,2.362836456E0,5.379064178E0,7.899373169E0
7.261085417E-1,2.427501984E0,5.393883362E0,7.885751495E0
7.361615417E-1,2.505489807E0,5.367687836E0,7.896379395E0
7.462145417E-1,2.566413116E0,5.352419586E0,7.914791107E0
7.562675417E-1,2.586770782E0,5.404361572E0,7.935747528E0
7.663205417E-1,2.440524902E0,5.442083130E0,7.953710175E0
7.763735417E-1,2.303859100E0,5.439538422E0,7.870034180E0
7.864265417E-1,2.335892487E0,5.389841766E0,7.867190094E0
7.964795417E-1,2.419867859E0,5.338049469E0,7.832911377E0
8.065325417E-1,2.465672607E0,5.321583710E0,7.824379120E0
8.165855417E-1,2.519560547E0,5.344935150E0,7.839797058E0
8.266385417E-1,2.527793427E0,5.363496552E0,7.854765930E0
8.366915417E-1,2.543361053E0,5.356760559E0,7.929759979E0
8.467445417E-1,2.527943115E0,5.387746124E0,7.924221497E0
8.567975417E-1,2.491868134E0,5.391188965E0,7.887248383E0
8.668515417E-1,2.449805603E0,5.393583984E0,7.897876282E0
8.769045417E-1,2.342927856E0,5.379363556E0,7.878566437E0
8.869575417E-1,2.269580383E0,5.339546356E0,7.841144257E0
8.970105417E-1,2.324516144E0,5.304668884E0,7.828271027E0
9.070635417E-1,2.432591400E0,5.301525421E0,7.821235657E0
9.171165417E-1,2.514471130E0,5.325774994E0,7.856412506E0
9.271695417E-1,2.560874634E0,5.345533905E0,7.904013519E0
9.372225417E-1,2.561473389E0,5.334307251E0,7.967182159E0
9.472755417E-1,2.505190430E0,5.360203400E0,7.910599823E0
9.573285417E-1,2.443368988E0,5.331463165E0,7.870483246E0
9.673815417E-1,2.418071594E0,5.290897522E0,7.853718109E0
9.774345417E-1,2.422113190E0,5.268444214E0,7.849826202E0
9.874875417E-1,2.450554047E0,5.283562775E0,7.861202545E0
9.975405417E-1,2.467917938E0,5.309159546E0,7.922425232E0
1.007593542E0,2.497107239E0,5.321733398E0,7.944429474E0
1.017646542E0,2.523003387E0,5.326373749E0,7.925718384E0
1.027699542E0,2.552192688E0,5.340594177E0,7.906707916E0
1.037752542E0,2.523452454E0,5.357808380E0,7.895181885E0
1.047805542E0,2.471959534E0,5.369783478E0,7.886050873E0
1.057858542E0,2.470462646E0,5.376669159E0,7.914342041E0
1.067911542E0,2.445015564E0,5.400170288E0,7.861352234E0
1.077964542E0,2.449506226E0,5.345533905E0,7.858208771E0
1.088017542E0,2.482138367E0,5.307812347E0,7.891739044E0
1.098070542E0,2.528092804E0,5.333409119E0,7.883955231E0
1.108123542E0,2.539020081E0,5.356461182E0,7.874375153E0
1.118176542E0,2.552641754E0,5.373675385E0,7.864196320E0
1.128229542E0,2.532733154E0,5.378914490E0,7.850424957E0
1.138282542E0,2.491419067E0,5.390141144E0,7.831713867E0
1.148335542E0,2.511327667E0,5.420078888E0,7.793692932E0
1.158388542E0,2.575843506E0,5.394781494E0,7.760462036E0
1.168441542E0,2.626887360E0,5.383105774E0,7.787256317E0
1.178494542E0,2.582878876E0,5.384902039E0,7.809709625E0
1.188547542E0,2.548600159E0,5.420378265E0,7.823331299E0
1.198600542E0,2.546953583E0,5.469176788E0,7.860154724E0
1.208653542E0,2.547552338E0,5.519472198E0,7.857160950E0
1.218706542E0,2.480042725E0,5.510041809E0,7.807015228E0
1.228759542E0,2.438429260E0,5.506748657E0,7.772886200E0
1.238812542E0,2.471360779E0,5.500312042E0,7.805518341E0
1.248865542E0,2.563119965E0,5.477409668E0,7.863447876E0
1.258918542E0,2.589465179E0,5.500461731E0,7.840395813E0
1.268971542E0,2.556833038E0,5.509592743E0,7.849227448E0
1.279024542E0,2.520009613E0,5.527405701E0,7.814649353E0
1.289077542E0,2.486778717E0,5.516628113E0,7.741750946E0
1.299130542E0,2.434237976E0,5.560187531E0,7.693102112E0
1.309183542E0,2.403851166E0,5.605393524E0,7.689210205E0
1.319236542E0,2.492167511E0,5.700745239E0,7.674989777E0
1.329289542E0,2.614163818E0,5.816304932E0,7.638615417E0
1.339342542E0,2.656076660E0,5.883515167E0,7.605384521E0
1.349395542E0,2.566413116E0,5.902226257E0,7.555089111E0
1.359448542E0,2.501448212E0,5.911506958E0,7.458240509E0
1.369501542E0,2.530637512E0,5.968837738E0,7.324418793E0
1.379554542E0,2.634222107E0,6.095324707E0,7.230563965E0
1.389607542E0,2.700384521E0,6.255791016E0,7.189549255E0
1.399660542E0,2.695893860E0,6.376440125E0,7.166347504E0
1.409713542E0,2.695893860E0,6.490802307E0,7.087311859E0
1.419766542E0,2.731669464E0,6.522686005E0,7.012317810E0
1.429819542E0,2.761008453E0,6.584657135E0,6.918163605E0
1.439872542E0,2.821333008E0,6.669530640E0,6.802903290E0
1.449925542E0,2.909349976E0,6.732549591E0,6.698270874E0
1.459978542E0,3.065924377E0,6.907984772E0,6.637796631E0
1.470031542E0,3.173550568E0,7.181765442E0,6.469696198E0
1.480084542E0,3.194357300E0,7.285799103E0,6.459517365E0
1.490137542E0,3.104544067E0,7.307653656E0,6.560108185E0
1.500190542E0,2.902164917E0,7.195686493E0,6.705306244E0
1.510243542E0,2.729723511E0,7.045848083E0,6.773564301E0
1.520296542E0,2.659220123E0,6.991810455E0,6.860533447E0
1.530349542E0,2.578088837E0,7.006629639E0,6.934779053E0
1.540402542E0,2.309098206E0,7.037016449E0,7.095694427E0
1.550455958E0,1.999990997E0,7.126530304E0,7.347470856E0
1.560508958E0,1.856888580E0,7.283404083E0,7.663014679E0
1.570561958E0,1.817221069E0,7.427853699E0,7.860454102E0
1.580614958E0,1.762884064E0,7.443121948E0,7.917335815E0
1.590667958E0,1.777403870E0,7.313042450E0,8.004005585E0
1.600720958E0,1.768123169E0,7.143445129E0,8.159831543E0
1.610773958E0,1.793719940E0,6.891369324E0,8.131240997E0
1.620826958E0,1.882335663E0,6.558311920E0,8.158933411E0
1.630879958E0,1.857786713E0,6.095025330E0,8.324638824E0
1.640932958E0,1.600621490E0,5.838159485E0,8.379574585E0
1.650985958E0,1.325942688E0,5.852828979E0,8.798703003E0
1.661038958E0,1.199006653E0,5.682183838E0,9.366172943E0
1.671091958E0,1.017434235E0,5.244643707E0,9.981393585E0
1.681144958E0,1.095571747E0,4.999603271E0,1.034633469E1
1.691197958E0,1.269659729E0,4.749623108E0,1.033331177E1
1.701250958E0,1.537901917E0,4.523593140E0,1.016027161E1
1.711303958E0,1.706601105E0,4.435875549E0,9.655371552E0
1.721356958E0,1.644629974E0,3.673061829E0,8.755442963E0
1.731409958E0,2.015259247E0,2.732866974E0,8.421337738E0
1.741462958E0,3.105292511E0,1.636097717E0,8.052355042E0
1.751515958E0,4.335584106E0,-7.170089722E-2,7.186405792E0
1.761568958E0,5.314698029E0,-1.232686615E0,6.260581055E0
1.771621958E0,5.671106873E0,-8.135581970E-1,5.800138550E0
1.781675958E0,5.340444489E0,3.594026184E-1,5.952072601E0
1.791728958E0,4.733157349E0,1.717977448E0,6.623576202E0
1.801781958E0,3.644022217E0,3.184328156E0,7.295229492E0
1.811834958E0,2.002236328E0,2.870879974E0,7.674690399E0
