"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.196499999E-3,-9.277856598E0,-1.684147797E0,5.074447632E-2
1.814350000E-2,-9.245224457E0,-1.608255615E0,3.906875610E-2
2.809050000E-2,-9.214987335E0,-1.535656586E0,-4.041595459E-3
3.803749999E-2,-9.205706635E0,-1.449884949E0,-8.023315430E-2
4.798449999E-2,-9.207353210E0,-1.387614441E0,-2.378553772E-1
5.793150001E-2,-9.261241150E0,-1.380878448E0,-3.129991150E-1
6.787850001E-2,-9.424252167E0,-1.411414948E0,-3.685336304E-1
7.782550000E-2,-9.508526917E0,-1.399589539E0,-4.402345276E-1
8.777250000E-2,-9.590556335E0,-1.354682922E0,-4.248165894E-1
9.771950000E-2,-9.602830811E0,-1.269210663E0,-4.489164734E-1
1.076665000E-1,-9.622589722E0,-1.212927704E0,-4.122427368E-1
1.176135000E-1,-9.643995209E0,-1.158740387E0,-4.031117249E-1
1.275605000E-1,-9.677675171E0,-1.151705017E0,-3.600013733E-1
1.375075000E-1,-9.741143188E0,-1.136436768E0,-3.020718384E-1
1.474545000E-1,-9.773475952E0,-1.013242950E0,-8.936416626E-2
1.574015000E-1,-9.752220154E0,-9.690847778E-1,5.164260864E-2
1.673485000E-1,-9.729916534E0,-9.089099121E-1,1.724414062E-1
1.772955000E-1,-9.689650269E0,-7.731422424E-1,2.700384521E-1
1.872425000E-1,-9.574240265E0,-5.770500183E-1,3.391946411E-1
1.971895000E-1,-9.396859131E0,-4.152365112E-1,3.767665100E-1
2.071365000E-1,-9.239236908E0,-2.802172852E-1,4.255650330E-1
2.170835000E-1,-9.182504883E0,-3.692820740E-1,3.487747192E-1
2.270305000E-1,-9.211394806E0,-4.246669006E-1,2.004331970E-1
2.369775000E-1,-9.292975159E0,-4.432283020E-1,7.933502197E-2
2.469245000E-1,-9.427844696E0,-5.363346863E-1,-1.161584473E-1
2.568715000E-1,-9.530680847E0,-6.198609924E-1,-2.869532776E-1
2.668185000E-1,-9.676926727E0,-7.238946533E-1,-2.856060791E-1
2.767655000E-1,-9.869127045E0,-9.178912354E-1,-2.986289978E-1
2.867125000E-1,-1.010264145E1,-1.039139099E0,-1.731898499E-1
2.966595000E-1,-1.030876282E1,-1.068029022E0,-2.634521484E-2
3.066065000E-1,-1.048210236E1,-1.001417542E0,1.739382935E-1
3.165535000E-1,-1.058269318E1,-8.663983154E-1,3.474275208E-1
3.265005000E-1,-1.065005310E1,-7.694000244E-1,6.029461670E-1
3.364475000E-1,-1.066367477E1,-6.920109558E-1,8.140072632E-1
3.463945000E-1,-1.063897614E1,-5.822891235E-1,1.064885559E0
3.563415000E-1,-1.059317139E1,-4.339476013E-1,1.332528992E0
3.662885000E-1,-1.040037231E1,-1.763333130E-1,1.532213745E0
3.762355000E-1,-1.010518616E1,7.679031372E-2,1.541644135E0
3.861825000E-1,-9.826016693E0,2.733316040E-1,1.409169617E0
3.961295000E-1,-9.630972290E0,3.513194275E-1,1.157243500E0
